Resolution,Data_Rate(bps),Time(s)
16,37881679.684848934,1.009284496307373
16,42775039.83236044,1.0092453956604004
16,62466179.387045674,1.009526252746582
16,62487135.05150017,1.0091876983642578
16,62596453.42261689,1.0095641613006592
16,62464999.204455,1.0095453262329102
16,62159245.88311816,1.009260892868042
16,816059854.6227347,1.0093262195587158
16,210061649.7122446,1.0096876621246338
16,53638368.136600055,1.009526014328003
16,30004152.676697545,1.0093200206756592
16,38278183.14770264,1.0095417499542236
16,29939156.39698035,1.009275197982788
16,29921669.454944625,1.009305715560913
16,35884993.501472,1.009476900100708
16,53089546.086206816,1.0092439651489258
16,62464305.86797853,1.009556531906128
16,62485186.46742573,1.0092191696166992
16,62609805.11360864,1.0093488693237305
16,62444043.63971244,1.0098841190338135
16,188115684.37841326,1.0092363357543945
16,665149033.7672423,1.0092062950134277
16,54013211.76726471,1.0094916820526123
16,52591256.13785541,1.0092847347259521
16,30974446.147062957,1.0093109607696533
16,29691721.58297144,1.0095129013061523
16,31707789.4392174,1.0091915130615234
16,28861695.406195525,1.0092618465423584
16,26749599.04521954,1.009493112564087
16,62480079.391954966,1.0093016624450684
16,62479075.78741745,1.0093178749084473
16,62465220.48529388,1.0095417499542236
16,62507742.74514384,1.0092566013336182
16,62466489.19236538,1.009521245956421
16,716740273.3845444,1.0095908641815186
16,413974369.7924011,1.0092554092407227
16,40801536.28018433,1.0092494487762451
16,33196728.95079079,1.0095524787902832
16,34343653.62086689,1.0095009803771973
16,36207021.52871507,1.0092809200286865
16,33362371.432937045,1.009556531906128
16,40976660.5156453,1.0092246532440186
16,37656229.82115521,1.0093271732330322
16,62445503.14245848,1.0098605155944824
16,62482824.71025992,1.0092573165893555
16,62491750.744495094,1.009247064590454
16,62580602.45460483,1.0094187259674072
16,71628355.95021822,1.0092532634735107
16,974852432.7566234,1.0098400115966797
16,74937815.31052375,1.0092365741729736
16,49846849.092816636,1.0092597007751465
16,31518073.015899528,1.009425163269043
16,29167216.09136253,1.0093052387237549
16,26119514.439851217,1.0095477104187012
16,28103443.721955672,1.0096943378448486
16,30554668.154126666,1.0092101097106934
16,58179891.94599263,1.009397268295288
16,62458199.27108546,1.009655237197876
16,62471712.08745443,1.009436845779419
16,62482381.90066716,1.0092644691467285
16,62465161.47691689,1.00954270362854
16,396282529.3603171,1.0093355178833008
16,606260491.4094524,1.0093324184417725
16,53547718.632686175,1.0098285675048828
16,45902112.415542,1.0092182159423828
16,38702810.856934845,1.0092761516571045
16,41921630.18090933,1.0096302032470703
16,40120036.08447851,1.0093231201171875
16,38213803.17377603,1.009490728378296
16,29647580.110878292,1.0096046924591064
16,62485437.41461745,1.0092151165008545
16,62476950.61364677,1.009352207183838
16,62398597.337905645,1.0106196403503418
16,62467344.86111765,1.009507417678833
16,62396124.36556992,1.0106596946716309
16,772972820.5074141,1.0102577209472656
16,185601906.02555344,1.0102362632751465
16,49468660.508176416,1.0093634128570557
16,32090073.81497819,1.009425163269043
16,33960587.51311563,1.0102534294128418
16,35028632.89055232,1.0095503330230713
16,31685814.262758885,1.0104196071624756
16,35950349.04358361,1.0095407962799072
16,53802755.566270865,1.0097076892852783
16,62480699.28145295,1.009291648864746
16,62612644.74567597,1.009303092956543
16,62454069.88234511,1.0097219944000244
16,62458818.72649471,1.0096452236175537
16,200872789.71445227,1.0094616413116455
16,853582062.9686207,1.0096611976623535
16,53622593.76254913,1.009354829788208
16,55583306.47170486,1.009429693222046
16,23961543.428814646,1.0099623203277588
16,29415156.46446323,1.0093321800231934
16,37872019.874171086,1.0093209743499756
16,37833157.94229159,1.0092518329620361
16,29712454.08536446,1.0093717575073242
16,62463216.81574288,1.0095953941345215
16,62459585.688311376,1.0096328258514404
16,62481304.42354181,1.009281873703003
16,62572032.90649609,1.0092895030975342
16,62482234.298864305,1.0092668533325195
16,551271836.4775563,1.009615182876587
16,415717021.1734762,1.009352445602417
16,51828219.417090915,1.0092642307281494
16,33786263.13966113,1.0097694396972656
16,33961582.00122736,1.0097310543060303
16,32844425.39501118,1.0096807479858398
16,36578321.564870544,1.0093305110931396
16,38263392.09471772,1.0092759132385254
16,40760003.5433957,1.0094566345214844
16,62472508.877041146,1.0094239711761475
16,62442174.44218984,1.0099356174468994
16,62609080.457095616,1.0093605518341064
16,62475415.8558326,1.0093770027160645
16,83792440.35110562,1.0097432136535645
16,934087012.3637023,1.0094146728515625
16,57587044.2001237,1.0096170902252197
16,53560364.13146023,1.0095901489257812
16,29600116.384088274,1.009244680404663
16,39445076.81203732,1.0093767642974854
16,31280977.33610967,1.0101208686828613
16,37810700.286104195,1.0096299648284912
16,29223049.96934089,1.0093812942504883
16,61846904.34088002,1.00962233543396
16,62462624.22216738,1.0095837116241455
16,62583327.57343835,1.0093848705291748
16,62433103.34280866,1.0100722312927246
16,62611979.183799945,1.0093138217926025
16,253183875.11899033,1.0095782279968262
16,547703236.3009357,1.0100362300872803
16,49810702.783318296,1.0094881057739258
16,41907389.31737034,1.0095739364624023
16,27045740.182397023,1.009577989578247
16,34117338.077010386,1.0092909336090088
16,35232557.401327096,1.0094072818756104
16,35348492.35250235,1.0094108581542969
16,33974971.05279524,1.0093331336975098
16,62482116.21792411,1.0092687606811523
16,62463819.06645822,1.0095643997192383
16,62565707.26658014,1.0093915462493896
16,62457818.47080414,1.0096826553344727
16,59310959.33759352,1.0093357563018799
16,883126711.858622,1.009284257888794
16,106578940.3592741,1.0092263221740723
16,49657584.34638834,1.0099046230316162
16,34826451.9925455,1.0096445083618164
16,28975342.392957516,1.0093464851379395
16,30246412.90093616,1.0092589855194092
16,29830730.855105404,1.0092968940734863
16,30294124.806689303,1.0096030235290527
16,56178090.99372982,1.0094671249389648
16,62616342.56933472,1.0092434883117676
16,62466031.86178302,1.009528636932373
16,62483046.11740994,1.009253740310669
16,62481260.144454904,1.0092825889587402
16,363301374.39042777,1.0099642276763916
16,653009455.0067407,1.0093481540679932
16,54678696.172113806,1.0092954635620117
16,51472018.68969431,1.008770227432251
16,39294552.64448047,1.0094101428985596
16,36982554.23768189,1.0096116065979004
16,34796772.66358372,1.00978422164917
16,33229560.708935585,1.0093104839324951
16,37669661.2181146,1.0094115734100342
16,62454158.36352178,1.0097205638885498
16,62464659.91021365,1.0095508098602295
16,62611949.60360053,1.0093142986297607
16,62462329.20592246,1.0095884799957275
16,62473881.1734198,1.009401798248291
16,713962262.9046203,1.0094404220581055
16,307344169.48086876,1.0099282264709473
16,46568415.64790144,1.0093333721160889
16,26528839.004599832,1.0093770027160645
16,31557861.489081785,1.0097434520721436
16,32289389.060588516,1.0094139575958252
16,35982469.69038289,1.0095329284667969
16,34644474.51089,1.009634017944336
16,46529380.54022188,1.0092809200286865
16,62475548.66843237,1.0093748569488525
16,62457933.79395719,1.0096595287322998
16,62463332.2725254,1.0095722675323486
16,62547588.44609445,1.0092825889587402
16,169002928.57877994,1.0092425346374512
16,813849272.061798,1.0093841552734375
16,58208593.4658489,1.0094974040985107
16,57128309.69189843,1.009521484375
16,33760555.25167062,1.0092990398406982
16,31688293.70914842,1.009284257888794
16,31243894.911916833,1.0094449520111084
16,34131707.628477424,1.0066595077514648
16,33301613.512643963,1.0093882083892822
16,62482012.89746756,1.009270429611206
16,62482499.982611544,1.0092625617980957
16,62588826.441337116,1.0096871852874756
16,62510453.67595901,1.0088112354278564
16,62475415.8558326,1.0093770027160645
16,419133101.46669036,1.0095710754394531
16,376951485.1902538,1.0092618465423584
16,56314913.03664292,1.0093920230865479
16,31258760.220406342,1.0100781917572021
16,28436935.97302427,1.0093295574188232
16,28214074.730207518,1.0092942714691162
16,27262029.537676457,1.0095489025115967
16,34978937.84051743,1.009310007095337
16,44679975.160998985,1.0094795227050781
16,62459305.45007918,1.0096373558044434
16,62506325.21045019,1.009279489517212
16,62546761.03723672,1.00929594039917
16,62463494.536326624,1.0095696449279785
16,132946224.42819707,1.0095386505126953
16,878161579.239028,1.0093591213226318
16,58872493.91057733,1.0096039772033691
16,53086724.37618209,1.0092976093292236
16,28471773.218669817,1.009270191192627
16,28894895.192884974,1.0098857879638672
16,29013567.04394001,1.0094587802886963
16,31123607.110720143,1.0093133449554443
16,38233903.147427365,1.0098354816436768
16,62563195.10092646,1.009432077407837
16,62460131.422611915,1.0096240043640137
16,62457535.58249627,1.0096659660339355
16,62538780.34383702,1.0092909336090088
16,62557727.42306375,1.0093865394592285
16,552796754.316645,1.009615421295166
16,490512541.5488793,1.0095081329345703
16,55253328.68685426,1.0092487335205078
16,41805851.3865548,1.0092236995697021
16,37331932.43082871,1.0093531608581543
16,41548107.51802938,1.0092408657073975
16,39926936.458045505,1.009803295135498
16,34094865.26749249,1.0092198848724365
16,30528473.434753634,1.009253740310669
16,62608755.10656661,1.0093657970428467
16,62474309.10612704,1.009394884109497
16,62466076.11928865,1.0095279216766357
16,62482190.01845943,1.0092675685882568
16,57721318.20964953,1.0092980861663818
16,793526577.9476075,1.00974702835083
16,97947180.48465987,1.0094003677368164
16,54653040.89582366,1.0096161365509033
16,20555601.83307203,1.0095856189727783
16,38279956.194261946,1.0092763900756836
16,37677550.72913754,1.0094223022460938
16,31874528.825895317,1.0097296237945557
16,32330380.677440315,1.0094282627105713
16,60973668.61433851,1.009397029876709
16,62600430.24109774,1.0095000267028809
16,62574677.29654867,1.009380578994751
16,62464541.895689346,1.0095527172088623
16,62475651.967511475,1.0093731880187988
16,368937047.6183804,1.00929856300354
16,614921483.3975377,1.009568214416504
16,52127210.93429367,1.0094149112701416
16,50756377.91656525,1.0096392631530762
16,42854096.37080958,1.0097267627716064
16,41168269.807446525,1.009202480316162
16,33695541.36946221,1.0092597007751465
16,32370333.35136474,1.0097334384918213
16,29463280.691171482,1.0097167491912842
16,62583455.34827155,1.0093727111816406
16,62463347.023745224,1.0095720291137695
16,62482529.50316738,1.0092620849609375
16,62480832.116517104,1.0092895030975342
16,62573415.56196562,1.0099358558654785
16,784630137.902124,1.009272575378418
16,249845786.89203456,1.0093348026275635
16,53204762.24673725,1.0095748901367188
16,29399998.86661591,1.0092833042144775
16,34641258.15147333,1.009486198425293
16,33261625.592881415,1.0095953941345215
16,35370778.39536056,1.0092480182647705
16,36383777.87560937,1.0094375610351562
16,47227039.57888931,1.009786605834961
16,62463438.07929418,1.009591817855835
16,62519717.272722594,1.0093309879302979
16,62512030.83478919,1.0095889568328857
16,62473541.78268258,1.0094072818756104
16,237971918.54317477,1.0094475746154785
16,772000664.67911,1.009871482849121
16,56759934.617944114,1.009291648864746
16,54225564.20139719,1.009242057800293
16,19547930.339240164,1.0094032287597656
16,34113196.085036874,1.009413480758667
16,31744835.78887013,1.0095953941345215
16,30933245.201050334,1.009573221206665
16,30429948.591853213,1.0092215538024902
16,62474899.3677569,1.009385347366333
16,62475356.828191735,1.0093779563903809
16,62467863.67953219,1.0095202922821045
16,62481629.13876339,1.0092766284942627
16,62484271.2653364,1.0092339515686035
16,700002788.2847666,1.009415864944458
16,405137503.73439705,1.0097057819366455
16,53286931.324956946,1.0095884799957275
16,38063407.80402715,1.0093023777008057
16,39816901.797479175,1.0096182823181152
16,42436769.583212204,1.0094027519226074
16,38945370.4015974,1.0094361305236816
16,43491486.051751845,1.0097439289093018
16,48618174.22225372,1.0092923641204834
16,62477496.65143937,1.0093433856964111
16,62453037.62047493,1.0097386837005615
16,62465134.48526693,1.0095643997192383
16,62508444.02205855,1.0093791484832764
16,96836445.80904962,1.0095717906951904
16,844384578.3612906,1.0093019008636475
16,60449165.08583486,1.0094342231750488
16,57748698.945563406,1.0099787712097168
16,35393628.9562645,1.009305715560913
16,31240947.408682093,1.0092723369598389
16,38068559.96046278,1.0096054077148438
16,38009191.22265737,1.0094211101531982
16,37230852.63013542,1.0096211433410645
16,62588294.39572172,1.0096957683563232
16,62482559.02375111,1.0092616081237793
16,62483946.522652194,1.0092391967773438
16,62462535.7170013,1.0095851421356201
16,62463570.838177405,1.009589672088623
16,373069458.0296812,1.009333848953247
16,454131751.5352809,1.0095808506011963
16,55178993.61744208,1.0092434883117676
16,32674130.563221354,1.0093088150024414
16,25190901.298877176,1.0098376274108887
16,34780163.73478266,1.0093040466308594
16,37584286.051572315,1.0092554092407227
16,43493221.60174017,1.0097036361694336
16,44906366.75915775,1.0094215869903564
16,62466902.27090525,1.009514570236206
16,62461488.424913175,1.0096020698547363
16,62596240.445684135,1.0093002319335938
16,62469631.67712999,1.0094704627990723
16,64642578.528216414,1.009453296661377
16,904231439.61435,1.0095865726470947
16,54028008.772151396,1.0093700885772705
16,52356378.5370078,1.009631633758545
16,28027814.076301824,1.0094332695007324
16,30745895.40993537,1.009465217590332
16,37855609.696562864,1.0095374584197998
16,29839409.455901302,1.0092837810516357
16,37939564.480230026,1.0092885494232178
16,62473777.88019638,1.0094034671783447
16,62515139.50885444,1.0094048976898193
16,62501313.4882807,1.0094943046569824
16,62479385.720671855,1.0093128681182861
16,62478677.30632282,1.009324312210083
16,496467484.4600988,1.0098216533660889
16,540627433.9579574,1.009495496749878
16,54654162.65036182,1.0096197128295898
16,42359323.42456009,1.0096678733825684
16,38679914.83476755,1.0094408988952637
16,38431231.78897948,1.0094406604766846
16,36182738.45993603,1.0097270011901855
16,35581086.07740325,1.0096325874328613
16,29166210.20151417,1.0093400478363037
16,62535892.16862738,1.0096051692962646
16,62512068.35275259,1.0094544887542725
16,62537249.47827518,1.0083789825439453
16,62411925.363319986,1.0097334384918213
16,59721021.75570102,1.0092711448669434
16,891281216.918305,1.0093543529510498
16,87669399.07637997,1.00966477394104
16,56211214.48225079,1.0096166133880615
16,27168684.541796286,1.0093703269958496
16,30813441.964955628,1.0096964836120605
16,30619952.326733332,1.009244680404663
16,31436882.134668175,1.0093703269958496
16,31543548.804457057,1.0099363327026367
16,60210696.34881406,1.0092628002166748
16,62480640.243827954,1.0092926025390625
16,62571602.02363772,1.00956392288208
16,62480005.59640547,1.0093028545379639
16,62465131.9727702,1.0095431804656982
16,388401203.87354356,1.009629249572754
16,599625637.5825732,1.0092945098876953
16,56021827.147077024,1.0092954635620117
16,44369357.89169044,1.009568452835083
16,34313663.55379503,1.0250153541564941
16,35003496.07479772,1.0093190670013428
16,39156178.71542108,1.0095579624176025
16,37369555.12798014,1.0085608959197998
16,37154769.8834153,1.0094363689422607
16,62461707.06266445,1.00986647605896
16,62479917.04197618,1.0093042850494385
16,62487577.92846643,1.0091805458068848
16,62458730.23211253,1.0096466541290283
16,58571075.901868075,1.0093705654144287
16,914512198.592479,1.0094811916351318
16,97871257.42095442,1.009584903717041
16,54747403.223072976,1.009251594543457
16,40048307.965731345,1.0094261169433594
16,30118885.356204424,1.0093648433685303
16,29094232.756184034,1.0095818042755127
16,28974883.832790885,1.0093624591827393
16,31969417.1628877,1.0095703601837158
16,52549241.3041659,1.0094294548034668
16,62607483.31421534,1.0093863010406494
16,62465972.85187307,1.0095295906066895
16,62479282.409245394,1.0093145370483398
16,62480905.914019026,1.0092883110046387
16,330769733.39893305,1.009387493133545
16,669104618.6713681,1.0093681812286377
16,53838866.64912831,1.0098075866699219
16,50592437.93006983,1.0092720985412598
16,34989898.34228437,1.009232997894287
16,36597600.45306531,1.0097134113311768
16,33773594.796323165,1.0094048976898193
16,31252872.759012982,1.009465217590332
16,31131040.639915213,1.0096099376678467
16,62481658.65849635,1.0092761516571045
16,62474928.88113118,1.0093848705291748
16,62591250.727115035,1.0075089931488037
16,62476094.681719616,1.0093660354614258
16,62473468.00257549,1.0094084739685059
16,729025176.8069419,1.0103695392608643
16,280315230.9574121,1.0093295574188232
16,55600939.67630564,1.0107650756835938
16,29493402.3772765,1.010059118270874
16,29438857.981405135,1.0102250576019287
16,32791379.46217468,1.009272575378418
16,43374685.18548674,1.0107266902923584
16,42882634.10905893,1.0096402168273926
16,50006157.14003142,1.010756492614746
16,62485215.990520135,1.009218692779541
16,62479179.098160595,1.0093162059783936
16,62578708.46404934,1.0095829963684082
16,62461989.94068594,1.0095939636230469
16,170902756.49561188,1.0092849731445312
16,828591133.7611786,1.0096242427825928
16,54582699.4729029,1.0093841552734375
16,54493965.70774303,1.009338617324829
16,37484180.10306133,1.009941577911377
16,34903883.54462577,1.0093226432800293
16,28976444.365540724,1.009308099746704
16,25056572.459985822,1.0099079608917236
16,22881588.44702363,1.0093564987182617
16,62588338.73251085,1.009695053100586
16,62454028.38729469,1.0097439289093018
16,62483341.32938413,1.009248971939087
16,62555126.91524546,1.0094285011291504
16,62454291.08575687,1.009718418121338
16,642025709.0814139,1.0096330642700195
16,390083190.0256795,1.0092873573303223
16,50131974.61518893,1.009528636932373
16,31133302.56038492,1.009267807006836
16,33950596.40076459,1.0093183517456055
16,33888729.654796645,1.0099263191223145
16,34106557.56222697,1.0093646049499512
16,40260118.81683391,1.0093116760253906
16,47694292.80688461,1.0097191333770752
16,62480167.94684446,1.0093002319335938
16,62466843.25935079,1.0095155239105225
16,62606255.48196875,1.0094273090362549
16,62476640.70455086,1.009357213973999
