16,0.119753340
16,0.068809993
16,0.086142893
16,0.101725351
16,0.105618489
16,0.109045428
16,0.110798933
16,0.104295754
16,0.116199997
16,0.129918969
16,0.109856152
16,0.085326788
16,0.097827844
16,0.064563448
16,0.105852096
16,0.102543048
16,0.115120504
16,0.113482277
16,0.103029396
16,0.109746597
16,0.106303001
16,0.097975365
16,0.093941729
16,0.113989832
16,0.117285834
16,0.108233260
16,0.104458227
16,0.105260049
16,0.111034413
16,0.113527651
16,0.101253252
16,0.101315120
16,0.107726271
16,0.105243929
16,0.103535996
16,0.103572634
16,0.102093626
16,0.100284060
16,0.109148965
16,0.110930395
16,0.110180284
16,0.116146103
16,0.086520067
16,0.107186855
16,0.111123121
16,0.121200220
16,0.103515713
16,0.102673055
16,0.112665294
16,0.103595968
16,0.107818927
16,0.077933080
16,0.101252507
16,0.106770611
16,0.109109331
16,0.117034104
16,0.111055477
16,0.095785314
16,0.096322750
16,0.097056199
16,0.098175366
16,0.100047344
16,0.103633494
16,0.104626860
16,0.110295762
16,0.109360876
16,0.102916287
16,0.106335048
16,0.109854679
16,0.101714860
16,0.101955812
16,0.102940598
16,0.106370087
16,0.096139208
16,0.095719054
16,0.097009735
16,0.112067488
16,0.113023838
16,0.103847588
16,0.102733364
16,0.112360342
16,0.073636867
16,0.091984294
16,0.104296716
16,0.118666925
16,0.105115883
16,0.103740582
16,0.106085635
16,0.112066864
16,0.103161403
16,0.089857076
16,0.088305289
16,0.100078076
16,0.117397078
16,0.099240899
16,0.107463724
16,0.116932060
16,0.099379480
16,0.096606111
16,0.097973868
16,0.104546881
16,0.108782713
16,0.107567133
16,0.105605123
16,0.109618104
16,0.105987570
16,0.101772684
16,0.105443840
16,0.108496784
16,0.110105409
16,0.095505643
16,0.062282825
16,0.073730561
16,0.073847233
16,0.086718819
16,0.054998041
16,0.081486185
16,0.099117077
16,0.105303632
16,0.101896528
16,0.110530118
16,0.100618198
16,0.101650471
16,0.089911991
16,0.102897921
16,0.100229343
16,0.101988781
16,0.109497530
16,0.114397763
16,0.097457816
16,0.094472608
16,0.055374645
16,0.070667319
16,0.064658043
16,0.094454448
16,0.101636105
16,0.111607176
16,0.104207237
16,0.102764958
16,0.099413829
16,0.099830548
16,0.097548175
16,0.097571552
16,0.103402887
16,0.118476614
16,0.101516636
16,0.102962986
16,0.102387444
16,0.103277521
16,0.108287221
16,0.098979608
16,0.109390191
16,0.108192235
16,0.094076833
16,0.091531633
16,0.106443338
16,0.095674806
16,0.099559115
16,0.109108151
16,0.115589758
16,0.108783827
16,0.089047739
16,0.102083664
16,0.111920386
16,0.102733346
16,0.103293570
16,0.113764326
16,0.104620402
16,0.107900529
16,0.106204112
16,0.079143798
16,0.072106516
16,0.099219613
16,0.103573001
16,0.102415440
16,0.106206355
16,0.114344557
16,0.103065774
16,0.106038443
16,0.109827473
16,0.106211351
16,0.073973603
16,0.107175548
16,0.093451981
16,0.120118818
16,0.103106964
16,0.105258838
16,0.098062981
16,0.109340612
16,0.100863503
16,0.106102290
16,0.106604428
16,0.109166677
16,0.105095596
16,0.104139327
16,0.108901438
16,0.113284172
16,0.118979013
16,0.119957122
16,0.103257253
16,0.107854142
16,0.110118738
16,0.104177502
16,0.104450738
16,0.114194735
16,0.105066015
