Resolution,Latency(s)
16,0.000636
16,0.000671
16,0.000467
16,0.000466
16,0.003698
16,0.014814
16,0.000915
16,0.000497
16,0.000426
16,0.016977
16,0.000722
16,0.000454
16,0.000489
16,0.000699
16,0.000530
16,0.000376
16,0.000385
16,0.017112
16,0.016861
16,0.000411
16,0.000647
16,0.000908
16,0.000388
16,0.000458
16,0.000446
16,0.000234
16,0.000977
16,0.017634
16,0.000454
16,0.000396
16,0.000487
16,0.013846
16,0.017796
16,0.000294
16,0.000401
16,0.000875
16,0.014695
16,0.000510
16,0.000712
16,0.000437
16,0.014054
16,0.001159
16,0.000554
16,0.016820
16,0.001095
16,0.000661
16,0.000968
16,0.018006
16,0.000802
16,0.000241
16,0.000643
16,0.000876
16,0.000440
16,0.024797
16,0.000778
16,0.000836
16,0.008084
16,0.017681
16,0.000907
16,0.001246
16,0.014232
16,0.000433
16,0.013880
16,0.000585
16,0.000857
16,0.000193
16,0.017106
16,0.000714
16,0.000395
16,0.014210
16,0.000598
16,0.000742
16,0.000730
16,0.000182
16,0.000596
16,0.000394
16,0.013822
16,0.025472
16,0.000559
16,0.000576
16,0.000431
16,0.000929
16,0.000634
16,0.000898
16,0.000357
16,0.000628
16,0.014239
16,0.000424
16,0.000417
16,0.000102
16,0.017490
16,0.000573
16,0.000386
16,0.000374
16,0.000446
16,0.000077
16,0.000449
16,0.000884
16,0.000585
16,0.000485
16,0.000476
16,0.000469
16,0.000490
16,0.000499
16,0.000427
16,0.000709
16,0.000568
16,0.001171
16,0.000485
16,0.024878
16,0.000696
16,0.000480
16,0.000470
16,0.017650
16,0.001055
16,0.001084
16,0.000494
16,0.000379
16,0.000596
16,0.000827
16,0.014042
16,0.000261
16,0.000749
16,0.019643
16,0.000644
16,0.000422
16,0.000475
16,0.015245
16,0.000534
16,0.030873
16,0.001136
16,0.000376
16,0.000416
16,0.000485
16,0.000466
16,0.000472
16,0.001332
16,0.000708
16,0.001163
16,0.000425
16,0.000474
16,0.000531
16,0.000592
16,0.000377
16,0.000431
16,0.000094
16,0.000935
16,0.000515
16,0.000549
16,0.000428
16,0.000387
16,0.000618
16,0.000753
16,0.000870
16,0.000518
16,0.000588
16,0.000450
16,0.000670
16,0.000658
16,0.001180
16,0.001132
16,0.000167
16,0.000968
16,0.000387
16,0.000394
16,0.000524
16,0.000418
16,0.000406
16,0.014587
16,0.030825
16,0.000416
16,0.000421
16,0.014054
16,0.000401
16,0.000389
16,0.000361
16,0.013906
16,0.000173
16,0.000657
16,0.000782
16,0.015541
16,0.000638
16,0.000604
16,0.001085
16,0.000487
16,0.000874
16,0.017807
16,0.000399
16,0.000403
16,0.000575
16,0.001133
16,0.000590
16,0.024324
16,0.000826
16,0.000650
16,0.000380
16,0.000488
16,0.000407
16,0.000388
16,0.000385
16,0.000741
16,0.000913
16,0.000687
16,0.000477
16,0.000478
16,0.000392
16,0.014351
16,0.000397
16,0.000534
16,0.000691
16,0.027906
16,0.000532
16,0.000459
16,0.000092
16,0.000466
16,0.000938
16,0.000466
16,0.017938
16,0.001351
16,0.001053
16,0.000514
16,0.001018
16,0.000514
16,0.000380
16,0.000422
16,0.017394
16,0.001099
16,0.000482
16,0.000562
16,0.001058
16,0.000432
16,0.024752
16,0.000421
16,0.030578
16,0.001257
16,0.000510
16,0.000496
16,0.001135
16,0.000390
16,0.000735
16,0.000527
16,0.000647
16,0.000545
16,0.000554
16,0.000699
16,0.000610
16,0.000762
16,0.000373
16,0.000358
16,0.000146
16,0.000394
16,0.000447
16,0.000691
16,0.000468
16,0.025321
16,0.000625
16,0.000976
16,0.017795
16,0.000424
16,0.000375
16,0.000389
16,0.000761
16,0.000623
16,0.000662
16,0.000999
16,0.017726
16,0.000596
16,0.000460
16,0.000875
16,0.000472
16,0.000766
16,0.000890
16,0.000932
16,0.000668
16,0.000364
16,0.000513
16,0.000367
16,0.000408
16,0.000845
16,0.000465
16,0.000467
16,0.017640
16,0.029432
16,0.000540
16,0.000520
16,0.000478
16,0.000677
16,0.000660
16,0.000426
16,0.000227
16,0.001121
16,0.000620
16,0.000442
16,0.000433
16,0.000448
16,0.000492
16,0.000442
16,0.000222
16,0.000689
16,0.000745
16,0.000799
16,0.000615
16,0.000386
16,0.000773
16,0.001198
16,0.000091
16,0.000449
16,0.000492
16,0.000455
16,0.000389
16,0.000439
16,0.000375
16,0.000442
16,0.000160
16,0.000443
16,0.000399
16,0.000367
16,0.015453
16,0.000434
16,0.000492
16,0.000598
16,0.000235
16,0.016969
16,0.000859
16,0.001159
16,0.000719
16,0.001050
16,0.023877
16,0.000709
16,0.017081
16,0.000078
16,0.001140
16,0.000681
16,0.000664
16,0.014175
16,0.000368
16,0.000408
16,0.000112
16,0.000499
16,0.000445
16,0.000617
16,0.025764
16,0.000476
16,0.000445
16,0.000528
16,0.000676
16,0.000409
16,0.000736
16,0.000779
16,0.000362
16,0.000570
16,0.000388
16,0.000452
16,0.000847
16,0.000558
16,0.000694
16,0.000533
16,0.000355
16,0.000355
16,0.000358
16,0.013657
16,0.000746
16,0.000456
16,0.000421
16,0.014477
16,0.014012
16,0.000374
16,0.000363
16,0.000414
16,0.000681
16,0.000495
16,0.000366
16,0.000672
16,0.000675
16,0.000419
16,0.000371
16,0.000448
16,0.000694
16,0.000181
16,0.001183
16,0.000504
16,0.000658
16,0.000533
16,0.000912
16,0.013749
16,0.000824
16,0.000467
16,0.000468
16,0.000368
16,0.000352
16,0.000583
16,0.014468
16,0.013756
16,0.000845
16,0.000819
16,0.000701
16,0.001006
16,0.000392
16,0.000473
16,0.000101
16,0.001377
16,0.000698
16,0.017880
16,0.000434
16,0.013920
16,0.000615
16,0.000930
16,0.000808
16,0.000819
16,0.000148
16,0.016901
16,0.000701
16,0.000608
16,0.000996
16,0.000958
16,0.000414
16,0.000372
16,0.000835
16,0.016665
16,0.000678
16,0.000109
16,0.000669
16,0.000476
16,0.000780
16,0.000482
16,0.000099
16,0.029757
16,0.000450
16,0.000351
16,0.014134
16,0.000379
16,0.001364
16,0.001198
16,0.016837
16,0.018125
16,0.027521
16,0.000953
16,0.000577
16,0.013691
16,0.000423
16,0.000445
16,0.017109
16,0.000525
16,0.000960
16,0.000441
16,0.000409
16,0.000652
16,0.000555
16,0.000626
16,0.000695
16,0.000387
16,0.000402
16,0.000450
16,0.000476
16,0.000477
16,0.000393
16,0.000370
16,0.030987
16,0.000523
16,0.000392
16,0.000692
16,0.000553
16,0.000760
16,0.001134
16,0.000640
16,0.000128
16,0.016863
16,0.000550
16,0.000865
16,0.001029
16,0.000522
16,0.000375
16,0.000410
16,0.000124
16,0.000454
16,0.000844
16,0.000721
16,0.000643
16,0.000393
16,0.000461
16,0.000628
16,0.029556
16,0.000594
16,0.000575
16,0.000387
16,0.000378
16,0.000446
16,0.000590
16,0.000823
16,0.001248
16,0.000666
16,0.001019
16,0.001180
16,0.001337
16,0.000770
16,0.000420
16,0.000354
16,0.000648
16,0.000736
16,0.000607
16,0.000424
16,0.000566
16,0.000484
16,0.000579
16,0.014497
16,0.000131
16,0.000123
16,0.000609
16,0.000374
16,0.000643
16,0.000432
16,0.000405
16,0.000501
16,0.000627
16,0.000893
16,0.000444
16,0.000764
16,0.001127
16,0.000446
16,0.000374
16,0.000441
