Resolution,Latency(s)
16,0.000577
16,0.000517
16,0.014449
16,0.025400
16,0.000744
16,0.025549
16,0.000893
16,0.000819
16,0.000534
16,0.000402
16,0.000719
16,0.015354
16,0.000509
16,0.000401
16,0.000398
16,0.000386
16,0.000433
16,0.000496
16,0.000413
16,0.000936
16,0.000682
16,0.000390
16,0.000469
16,0.000542
16,0.000430
16,0.000590
16,0.000386
16,0.000701
16,0.000728
16,0.000805
16,0.014490
16,0.014510
16,0.000409
16,0.000896
16,0.000137
16,0.000848
16,0.000510
16,0.000411
16,0.000505
16,0.000406
16,0.000755
16,0.000588
16,0.000434
16,0.000103
16,0.000896
16,0.000703
16,0.024647
16,0.000604
16,0.000417
16,0.001192
16,0.000433
16,0.000743
16,0.000645
16,0.000549
16,0.000406
16,0.000396
16,0.001023
16,0.000839
16,0.000807
16,0.000124
16,0.000566
16,0.000678
16,0.000487
16,0.000474
16,0.014224
16,0.000413
16,0.000393
16,0.023899
16,0.000460
16,0.000391
16,0.000458
16,0.000455
16,0.000470
16,0.000500
16,0.000911
16,0.000250
16,0.000960
16,0.000755
16,0.000685
16,0.000571
16,0.000489
16,0.000576
16,0.000474
16,0.023955
16,0.000716
16,0.000464
16,0.025654
16,0.001023
16,0.000815
16,0.001097
16,0.000766
16,0.000708
16,0.000432
16,0.000447
16,0.000484
16,0.000934
16,0.000577
16,0.000415
16,0.000437
16,0.015568
16,0.025300
16,0.024005
16,0.018277
16,0.000485
16,0.000411
16,0.000749
16,0.000511
16,0.000337
16,0.000088
16,0.024046
16,0.000378
16,0.000419
16,0.000495
16,0.000644
16,0.000494
16,0.000974
16,0.000498
16,0.000244
16,0.000494
16,0.000414
16,0.000376
16,0.000408
16,0.001048
16,0.000714
16,0.000439
16,0.000972
16,0.000408
16,0.000398
16,0.000561
16,0.000487
16,0.013806
16,0.000921
16,0.000947
16,0.000433
16,0.001232
16,0.000691
16,0.000603
16,0.000610
16,0.014323
16,0.000188
16,0.000500
16,0.000538
16,0.000531
16,0.000405
16,0.024445
16,0.000657
16,0.000697
16,0.000822
16,0.000953
16,0.000394
16,0.000793
16,0.000502
16,0.000712
16,0.000535
16,0.014537
16,0.000971
16,0.000547
16,0.000600
16,0.000422
16,0.000439
16,0.000391
16,0.000628
16,0.000785
16,0.000910
16,0.000687
16,0.000566
16,0.000407
16,0.001039
16,0.000789
16,0.000484
16,0.000478
16,0.015268
16,0.001200
16,0.000740
16,0.000589
16,0.000546
16,0.000387
16,0.000398
16,0.000431
16,0.000137
16,0.000734
16,0.025447
16,0.000613
16,0.000469
16,0.000382
16,0.014301
16,0.000530
16,0.024625
16,0.000746
16,0.000734
16,0.000142
16,0.000483
16,0.000692
16,0.000662
16,0.014303
16,0.014237
16,0.000436
16,0.000664
16,0.000451
16,0.000455
16,0.000522
16,0.000670
16,0.000558
16,0.000097
16,0.014378
16,0.000606
16,0.000531
16,0.000504
16,0.000485
16,0.000605
16,0.000450
16,0.000178
16,0.000476
16,0.000486
16,0.000388
16,0.013818
16,0.000481
16,0.000453
16,0.000377
16,0.025120
16,0.000394
16,0.000803
16,0.014077
16,0.000348
16,0.000871
16,0.000479
16,0.000519
16,0.014027
16,0.000417
16,0.015020
16,0.000802
16,0.024881
16,0.014875
16,0.000830
16,0.000387
16,0.000462
16,0.000837
16,0.000086
16,0.000691
16,0.014205
16,0.000432
16,0.000474
16,0.000648
16,0.000700
16,0.000640
16,0.000438
16,0.000480
16,0.000773
16,0.000531
16,0.000455
16,0.000714
16,0.014247
16,0.000405
16,0.000496
16,0.000639
16,0.000998
16,0.001119
16,0.000433
16,0.000439
16,0.000708
16,0.000802
16,0.000413
16,0.000658
16,0.000516
16,0.000653
16,0.000410
16,0.000493
16,0.014651
16,0.001103
16,0.000580
16,0.014245
16,0.000445
16,0.000628
16,0.001078
16,0.000474
16,0.014523
16,0.017464
16,0.001148
16,0.000596
16,0.001139
16,0.000805
16,0.000413
16,0.001016
16,0.000885
16,0.000696
16,0.014424
16,0.000648
16,0.000422
16,0.000474
16,0.000483
16,0.000620
16,0.000686
16,0.000796
16,0.000424
16,0.000395
16,0.000472
16,0.000383
16,0.000403
16,0.013841
16,0.014372
16,0.000668
16,0.000791
16,0.001014
16,0.000726
16,0.000996
16,0.000666
16,0.000480
16,0.000693
16,0.000381
16,0.000513
16,0.000498
16,0.000448
16,0.000576
16,0.000717
16,0.000468
16,0.000657
16,0.000415
16,0.000626
16,0.024107
16,0.000509
16,0.014716
16,0.000397
16,0.018426
16,0.000728
16,0.000634
16,0.014357
16,0.000099
16,0.000414
16,0.000572
16,0.000466
16,0.000733
16,0.000680
16,0.000444
16,0.014395
16,0.000405
16,0.000394
16,0.000383
16,0.016871
16,0.000401
16,0.023803
16,0.014135
16,0.024041
16,0.000810
16,0.000789
16,0.000429
16,0.000525
16,0.000393
16,0.000175
16,0.000685
16,0.000497
16,0.000451
16,0.014030
16,0.000407
16,0.000387
16,0.000637
16,0.024911
16,0.000732
16,0.000457
16,0.014501
16,0.000415
16,0.000381
16,0.014226
16,0.000400
16,0.000661
16,0.025637
16,0.000383
16,0.001042
16,0.023545
16,0.000408
16,0.000747
16,0.000423
16,0.015189
16,0.000429
16,0.000396
16,0.000449
16,0.000465
16,0.000389
16,0.001209
16,0.000598
16,0.015826
16,0.000593
16,0.000360
16,0.000409
16,0.000502
16,0.000475
16,0.000488
16,0.000729
16,0.000102
16,0.000482
16,0.000389
16,0.013919
16,0.000418
16,0.000571
16,0.000383
16,0.000529
16,0.024990
16,0.000435
16,0.000787
16,0.000472
16,0.000521
16,0.000398
16,0.000391
16,0.000387
16,0.014645
16,0.000469
16,0.000473
16,0.000922
16,0.000903
16,0.000536
16,0.000385
16,0.014404
16,0.000698
16,0.000895
16,0.000677
16,0.000382
16,0.000378
16,0.000393
16,0.000446
16,0.000589
16,0.014479
16,0.000422
16,0.000382
16,0.000646
16,0.000711
16,0.001167
16,0.000434
16,0.000424
16,0.000902
16,0.000444
16,0.001022
16,0.000726
16,0.000374
16,0.000600
16,0.000746
16,0.000646
16,0.000103
16,0.000414
16,0.000564
16,0.000715
16,0.000418
16,0.000422
16,0.000567
16,0.000459
16,0.023889
16,0.000534
16,0.000467
16,0.000529
16,0.000692
16,0.000562
16,0.000601
16,0.000491
16,0.000718
16,0.000391
16,0.000477
16,0.001108
16,0.000603
16,0.000914
16,0.000599
16,0.000411
16,0.014424
16,0.000506
16,0.000430
16,0.014216
16,0.000456
16,0.014523
16,0.000068
16,0.000482
16,0.000117
16,0.000726
16,0.000644
16,0.000419
16,0.001025
16,0.001058
16,0.000655
16,0.000382
16,0.014432
16,0.000419
16,0.000374
16,0.001050
16,0.000409
16,0.000404
16,0.000858
16,0.000402
16,0.000131
16,0.000506
16,0.000526
16,0.000507
16,0.000359
16,0.000487
16,0.014036
16,0.000442
16,0.014336
16,0.000505
16,0.014690
16,0.000554
16,0.000369
16,0.000544
16,0.000377
16,0.000626
16,0.000886
16,0.000394
16,0.000599
16,0.014089
16,0.000483
16,0.000484
16,0.000655
16,0.000567
16,0.000162
16,0.000900
16,0.000479
16,0.000554
16,0.000382
16,0.024763
16,0.014083
16,0.000071
16,0.000235
16,0.000486
16,0.000409
16,0.000385
16,0.000688
16,0.000307
16,0.014596
16,0.000367
16,0.000712
16,0.000730
16,0.014137
16,0.014729
16,0.000613
16,0.000483
16,0.000614
16,0.000469
16,0.000880
16,0.000082
16,0.014373
16,0.000479
16,0.000481
16,0.014205
16,0.000745
16,0.000412
16,0.024341
16,0.000387
16,0.000462
16,0.000523
16,0.000363
16,0.000375
16,0.000988
16,0.000524
