16,2.015084840
16,0.850891605
16,0.836308714
16,0.858679996
16,0.861652112
16,0.851408829
16,0.805830627
16,0.810950459
16,0.789375570
16,0.846695048
16,0.863165392
16,0.840382024
16,0.848029769
16,0.864749912
16,0.821829155
16,0.801166556
16,0.837908294
16,0.856854064
16,0.778557742
16,0.827258957
16,0.930482734
16,0.837795617
16,0.831506758
16,0.844522120
16,0.815478526
16,0.936881529
16,0.811389190
16,0.766679930
16,0.834821885
16,0.850086483
16,0.844658339
16,0.812523028
16,0.761895667
16,0.745056342
16,0.813187520
16,0.774973981
16,0.767484788
16,0.841168094
16,0.785167836
16,0.825202275
16,0.765409581
16,0.812819554
16,0.708218802
16,0.969944206
16,0.824492836
16,0.786411451
16,0.825384441
16,0.784516580
16,0.927663562
16,0.806378135
16,0.879285326
16,0.827025127
16,0.819873882
16,0.933224776
16,0.823437540
16,0.728527698
16,0.824068239
16,0.828276627
16,0.918642844
16,0.816673373
16,0.839782208
16,0.834468700
16,0.781219513
16,0.788574524
16,0.847023623
16,0.820775593
16,0.780900542
16,0.821872280
16,0.710675565
16,0.821072427
16,0.808791563
16,0.775455633
16,0.774462523
16,0.878993314
16,0.833101272
16,0.717245737
16,0.612585396
16,0.681953514
16,0.786497645
16,0.783733801
16,0.779950381
16,0.789526882
16,0.825159571
16,0.818056185
16,0.857247830
16,0.840891286
16,0.825247032
16,0.799010959
16,0.831033429
16,0.818107925
16,0.828377919
16,0.813728942
16,0.813404458
16,0.806321753
16,0.654301242
16,0.829835930
16,0.727927285
16,0.822608195
16,0.819897395
16,0.816903007
16,0.829953885
16,0.838371750
16,0.788627205
