Resolution,Latency(s)
16,0.103389778
16,0.105379692
16,0.109907680
16,0.101025715
16,0.108637953
16,0.094706533
16,0.069926773
16,0.098999038
16,0.092846741
16,0.089891706
16,0.120853665
16,0.103010668
16,0.112930059
16,0.113827067
16,0.106577767
16,0.107664242
16,0.109637123
16,0.095496457
16,0.109251423
16,0.110184849
16,0.100922920
16,0.093836428
16,0.095954719
16,0.068826597
16,0.093459741
16,0.098743211
16,0.114671187
16,0.109317981
16,0.103340867
16,0.080779588
16,0.095290153
16,0.101651455
16,0.106631619
16,0.109844020
16,0.109751738
16,0.102321735
16,0.115159052
16,0.100225910
16,0.095620107
16,0.111598778
16,0.101788270
16,0.095380083
16,0.109004429
16,0.104238632
16,0.103555578
16,0.093957361
16,0.100446891
16,0.104258953
16,0.097743800
16,0.087617716
16,0.112838485
16,0.109500991
16,0.100352453
16,0.096919646
16,0.103330126
16,0.097505483
16,0.111612934
16,0.109055201
16,0.102355824
16,0.102386853
16,0.098170915
16,0.108001993
16,0.101204721
16,0.105115857
16,0.115456702
16,0.104764460
16,0.108767018
16,0.109994351
16,0.105902842
16,0.104124546
16,0.103708860
16,0.098155454
16,0.101538102
16,0.099428609
16,0.109121714
16,0.111062029
16,0.103970114
16,0.103985676
16,0.102739807
16,0.101406168
16,0.101660571
16,0.102453890
16,0.102765230
16,0.107620783
16,0.117349135
16,0.106622011
16,0.101670459
16,0.096414375
16,0.090565590
16,0.102278814
16,0.107998988
16,0.099414014
16,0.105806015
16,0.105476690
16,0.102650242
16,0.098265285
16,0.097101835
16,0.099301838
16,0.109852817
16,0.093677986
16,0.080697632
16,0.094873448
16,0.098158910
16,0.099409566
16,0.097605246
16,0.102543795
16,0.110603197
16,0.106882454
16,0.103888923
16,0.099432377
16,0.108795669
16,0.101520352
16,0.103048273
16,0.103599346
16,0.104792905
16,0.100909934
16,0.088810435
16,0.102186563
16,0.107174853
16,0.107845273
16,0.108018558
16,0.102664104
16,0.109922200
16,0.101432118
16,0.085348191
16,0.084551840
16,0.096139441
16,0.099543705
16,0.102875385
16,0.102890374
16,0.108569453
16,0.106841641
16,0.106196662
16,0.101051115
16,0.100942637
16,0.103682646
16,0.099512143
16,0.103451475
16,0.103436200
16,0.098235963
16,0.087858747
16,0.079442474
16,0.091221971
16,0.098168766
16,0.090524892
16,0.094225937
16,0.103267198
16,0.090592117
16,0.094331755
16,0.094049802
16,0.103030043
16,0.108895273
16,0.100238985
16,0.100660184
16,0.110494022
16,0.099120976
16,0.102664427
16,0.103268421
16,0.105337969
16,0.092511477
16,0.107776402
16,0.098858207
16,0.109733175
16,0.101394719
16,0.103002346
16,0.106330622
16,0.098164490
16,0.100183388
16,0.101566469
16,0.103221088
16,0.108446242
16,0.102209995
16,0.101689483
16,0.101039338
16,0.109064395
16,0.095714256
16,0.103698565
16,0.104645374
16,0.109334085
16,0.077799079
16,0.098213015
16,0.102364235
16,0.102448561
16,0.111353419
16,0.097498413
16,0.104203786
16,0.107918260
16,0.101164993
16,0.093896976
16,0.095199125
16,0.097297966
16,0.103537324
16,0.102516500
16,0.085180672
16,0.103296056
16,0.098032407
16,0.103698215
16,0.107017827
16,0.101394813
16,0.105955914
16,0.105946670
16,0.098617761
16,0.110615677
16,0.100812716
16,0.098585194
16,0.107360851
16,0.109796201
16,0.101344340
16,0.111266484
16,0.098771055
16,0.114405140
16,0.108694130
16,0.096996854
16,0.090906810
16,0.095310605
16,0.095026362
16,0.101911533
16,0.089441815
16,0.109025578
16,0.096386441
16,0.102105744
16,0.071728874
16,0.081330474
16,0.092461560
16,0.105258676
16,0.071928754
16,0.102628684
16,0.101565164
16,0.112786019
16,0.110195573
16,0.101572774
16,0.083178065
16,0.049792686
16,0.048620541
16,0.107528798
16,0.109203852
16,0.061176201
16,0.087792230
16,0.090906487
16,0.094647212
16,0.048313705
16,0.049898422
16,0.103228424
16,0.048340209
16,0.074349125
16,0.048436654
16,0.049868088
16,0.105764912
16,0.103978954
16,0.104349840
16,0.105030870
16,0.118354163
16,0.101467456
16,0.099053371
16,0.097098062
16,0.092461095
16,0.102044527
16,0.101796613
16,0.109369497
16,0.104552832
16,0.105054320
16,0.107272401
16,0.107503717
16,0.102206205
16,0.088738987
16,0.100589306
16,0.109761021
16,0.094243963
16,0.096497902
16,0.105175425
16,0.100670576
16,0.097608290
16,0.098850846
16,0.099757385
16,0.104936215
16,0.103442862
16,0.105122890
16,0.099198419
16,0.105236696
16,0.103042793
16,0.107838480
16,0.105411692
16,0.111193843
16,0.109026444
16,0.103136742
16,0.104531461
16,0.101724793
16,0.100869494
16,0.095633693
16,0.104715157
16,0.108324691
16,0.104410447
16,0.104092494
16,0.102636810
16,0.092879462
16,0.111153483
16,0.106205347
16,0.098887034
16,0.102815369
16,0.113409235
16,0.101393296
16,0.093224192
16,0.097681813
16,0.096419525
16,0.103093001
16,0.098193069
16,0.103670249
16,0.105338230
16,0.099074118
16,0.099384864
16,0.108811213
16,0.103987004
16,0.098120056
16,0.100206769
16,0.108353027
16,0.154305283
16,0.097933106
16,0.101499525
16,0.097597069
16,0.101903492
16,0.101719847
16,0.101155622
16,0.102834050
16,0.100843583
16,0.110830933
16,0.096185299
16,0.094587534
16,0.103289409
16,0.100066609
16,0.101068714
16,0.108135392
16,0.107595730
16,0.050087850
16,0.079703810
16,0.091391744
16,0.094655909
16,0.102264133
16,0.098365370
16,0.108656815
16,0.106267967
16,0.101247990
16,0.091327981
16,0.104538234
16,0.107403834
16,0.096051329
16,0.104469126
16,0.109208562
16,0.099454922
16,0.097694541
16,0.101796362
16,0.098943139
16,0.104742323
16,0.112550532
16,0.100525034
16,0.104277499
16,0.098908336
16,0.087480375
16,0.076395400
16,0.090804416
16,0.097240759
16,0.104980323
16,0.102560770
16,0.113694604
16,0.084045954
16,0.049835466
16,0.048519357
16,0.065290667
16,0.085390281
16,0.094823450
16,0.094473326
16,0.108593640
16,0.101673290
16,0.104021796
16,0.088034938
16,0.090277133
16,0.096689886
16,0.093868443
16,0.097634261
16,0.112737044
16,0.106192120
16,0.100424506
16,0.121024947
16,0.105541759
