16,3994986589.8263516,1.0070288181304932
16,4000242832.253252,1.0070569515228271
16,4000276565.9957085,1.0074312686920166
16,3998997309.5848207,1.0071885585784912
16,4001434672.571277,1.007012128829956
16,3998540329.7151465,1.00779128074646
16,3999477409.8757086,1.007504940032959
16,4001061131.789124,1.0076415538787842
16,3998914111.211686,1.0077242851257324
16,3999279233.086081,1.0080444812774658
16,4001320542.517435,1.0075762271881104
16,3999817423.017832,1.0083837509155273
16,4000308471.7333975,1.0081658363342285
16,4000711707.868785,1.0082650184631348
16,3997711276.1819673,1.0090217590332031
16,4000029361.8476276,1.0086169242858887
16,4001013078.81229,1.0086157321929932
16,3998377364.3362713,1.0090985298156738
16,4000079394.041336,1.0087904930114746
16,3999008476.413067,1.009230136871338
16,3999925169.48537,1.009369134902954
16,3999584837.475283,1.009084701538086
16,4001208601.876409,1.0092105865478516
16,3997820374.205434,1.0095300674438477
16,3998271749.0602474,1.0094914436340332
16,4001403819.009089,1.0092847347259521
16,3997711799.1250896,1.0095574855804443
16,3998958406.983745,1.0092427730560303
16,4001039408.1881356,1.0092532634735107
16,3998943161.127864,1.009782314300537
16,3999338280.929984,1.0093142986297607
16,4001527784.769408,1.0092430114746094
16,3997993062.6922197,1.0094969272613525
16,3999282503.408032,1.009244680404663
16,4000136968.5414553,1.0094809532165527
16,3999213633.53593,1.0095696449279785
16,4001144325.493744,1.0092267990112305
16,3999023591.958872,1.0092263221740723
16,3998608982.074891,1.0095465183258057
16,4000243981.4232597,1.0093681812286377
16,3999033039.2330265,1.0092239379882812
16,4000278543.1491814,1.009169101715088
16,3999409123.4688554,1.0091938972473145
16,4000170035.0593038,1.0094726085662842
16,4000037339.915419,1.0094454288482666
16,4000903307.449962,1.0092875957489014
16,4000658431.866463,1.0092029571533203
16,3999744102.22007,1.00923490524292
16,4000913703.707489,1.0092849731445312
16,3998991315.1948333,1.009770154953003
16,3999581471.9959636,1.0092864036560059
16,4000992149.9380064,1.0092651844024658
16,3998952004.5309057,1.0097110271453857
16,3999442317.2730074,1.009277582168579
16,4000199014.370133,1.009523868560791
16,3997625887.371605,1.0095791816711426
16,3999355251.9568777,1.0092263221740723
16,4001122105.491574,1.0092554092407227
16,4004220652.732336,1.008361577987671
16,3995501022.1907887,1.0093872547149658
16,4001234370.976043,1.0092291831970215
16,3997934949.2094374,1.009526252746582
16,3999855133.313252,1.0091650485992432
16,4000279630.855555,1.0094449520111084
16,3999818613.182984,1.00956130027771
16,4000405294.4843593,1.0091915130615234
16,3999223883.728956,1.0091757774353027
16,3998606999.4631863,1.0094444751739502
16,3998642877.1082973,1.0095107555389404
16,3998850714.7240405,1.0092699527740479
16,4001054662.5812707,1.0092389583587646
16,3999894121.3440094,1.0092828273773193
16,3999245685.619111,1.00921630859375
16,4000129410.55699,1.0094828605651855
16,3998778923.1065807,1.0092880725860596
16,3999760757.0526605,1.0095131397247314
16,4000363800.7513404,1.0092103481292725
16,4001009677.45735,1.0092649459838867
16,3997832651.2049317,1.0098493099212646
16,4000946783.068161,1.0092766284942627
16,4001078160.7863035,1.0092434883117676
16,3999102658.9638853,1.0095181465148926
16,4000036255.7186246,1.0092616081237793
16,4000733421.507331,1.0095124244689941
16,3999451754.0197177,1.0096204280853271
16,4000399392.871394,1.0092599391937256
16,4000955289.2778897,1.0092744827270508
16,3998327904.847617,1.0096049308776855
16,3999880235.443034,1.0094599723815918
16,3999963404.48338,1.0092716217041016
16,3998444148.96061,1.0095462799072266
16,3999448003.6475687,1.0092573165893555
16,3999175884.591958,1.009223461151123
16,3998473850.6407843,1.009892463684082
16,4000286825.195621,1.0092339515686035
16,3999530299.054147,1.0092449188232422
16,3999569077.2961564,1.009197473526001
16,3998891334.807358,1.0092597007751465
16,4000320258.409155,1.009434700012207
16,4000864558.238802,1.0092973709106445
16,4001156613.466062,1.0092236995697021
16,3999380109.022132,1.009366512298584
16,3999915999.776519,1.0092480182647705
16,4000136023.7918353,1.0094811916351318
16,3999955104.575804,1.009568691253662
16,4000614614.848256,1.0092265605926514
16,4001079105.9810023,1.0092432498931885
16,3996849072.9260554,1.0097754001617432
16,3999769494.613673,1.0095736980438232
16,4000988398.6936126,1.0093393325805664
16,3998778752.607042,1.0095245838165283
16,4000208699.6274405,1.00919508934021
16,4000900472.1163774,1.0092883110046387
16,3997485359.023132,1.0097465515136719
16,4001070778.925596,1.009216070175171
16,4000970065.7268395,1.0092833042144775
16,3998358210.0066323,1.0094926357269287
16,3998953362.415067,1.009490966796875
16,3999845331.7612157,1.0094311237335205
16,3999857342.136301,1.0095515251159668
16,4000411018.462766,1.0092172622680664
16,4001116914.135165,1.0092337131500244
16,3997951899.294653,1.0098254680633545
16,3999986573.350115,1.0092887878417969
16,4000617165.057369,1.0093116760253906
16,3998839379.034117,1.009272813796997
16,4000030344.4011297,1.0092840194702148
16,3998815698.2125363,1.0094859600067139
16,4000390175.3607388,1.0093061923980713
16,4001073434.819506,1.009244680404663
16,4000656166.0605206,1.0092809200286865
16,3999286479.3743052,1.0092604160308838
16,4000165311.23757,1.0094738006591797
16,4000516342.3239546,1.0096111297607422
16,3999001863.3977094,1.0092318058013916
16,4000950563.601353,1.0092756748199463
16,3999763827.164074,1.0095751285552979
16,3999880209.672089,1.0094788074493408
16,4001241472.3110723,1.0093967914581299
16,3998032755.4835467,1.0095622539520264
16,3998887548.909386,1.009279489517212
16,4001182134.8805046,1.0092172622680664
16,3998671254.0430474,1.0098509788513184
16,3998965086.1642356,1.0093247890472412
16,4001603806.711818,1.009265661239624
16,3998588524.5305996,1.0095202922821045
16,4000083624.269543,1.0092391967773438
16,3998306674.0916853,1.0094072818756104
16,3998524308.9997807,1.0095741748809814
16,3999410898.725056,1.0092039108276367
16,4001111242.866489,1.009235143661499
16,3997861917.535243,1.0095195770263672
16,3998921906.932178,1.0094361305236816
16,3999034928.693214,1.009223461151123
16,4000858118.6921797,1.0092236995697021
16,4000326088.687923,1.009228229522705
16,4000024788.849206,1.0092101097106934
16,3998788935.8475866,1.009505271911621
16,4001017669.2544208,1.00925874710083
16,3999961596.5584493,1.0092155933380127
16,4000763946.3520427,1.0091888904571533
16,4000720596.99232,1.0091893672943115
16,3999710520.4110084,1.0098438262939453
16,4000101273.634375,1.0092284679412842
16,4001155751.2238426,1.0092322826385498
16,3999297002.9608917,1.0094900131225586
16,4000967883.388035,1.0092315673828125
16,4000260299.1657033,1.0095188617706299
16,3999788386.228334,1.0095689296722412
16,4000447322.873264,1.0092227458953857
16,4001119749.775532,1.009232997894287
16,3998071535.685813,1.0094666481018066
16,3998977595.0218687,1.009281873703003
16,4001011062.6822925,1.0092144012451172
16,3999369131.7620077,1.0095617771148682
16,4000512835.9163136,1.0092124938964844
16,4000934738.623567,1.0093967914581299
16,3997798658.717556,1.009535551071167
16,3998966909.251291,1.0092406272888184
16,4000898581.89622,1.0092887878417969
16,3997623055.178868,1.0095798969268799
16,3999309312.294217,1.0094492435455322
16,3998981777.509307,1.0093142986297607
16,3999839294.163108,1.0093154907226562
16,3995532417.6983504,1.0102505683898926
16,3999740212.96362,1.0095810890197754
16,3996141836.5775924,1.0104901790618896
16,4000290968.694475,1.0094420909881592
16,3993552076.229572,1.0107536315917969
16,3996277199.404593,1.0102674961090088
16,4000969466.3744802,1.0092709064483643
16,3999805744.3302145,1.009533166885376
16,4001228258.95396,1.0101697444915771
16,4000033389.1041255,1.0095593929290771
16,3998109095.637204,1.0108113288879395
16,4001507012.1987257,1.0092754364013672
16,3997636518.7940717,1.0109705924987793
16,4000926935.3861184,1.0092816352844238
16,4001324917.3433824,1.0102519989013672
16,4001314974.083197,1.0097191333770752
16,4005181411.9826365,1.0092792510986328
16,3999858269.1453137,1.009486436843872
16,4003978295.778006,1.00958251953125
16,3999975422.8425636,1.009521722793579
16,4005055219.757558,1.009641170501709
16,3998747222.8558598,1.0093107223510742
16,4001198444.022934,1.009476661682129
16,3997859573.573239,1.0096290111541748
16,3999920657.6925936,1.0092196464538574
16,4001349725.5092263,1.0093004703521729
16,3998975480.2056875,1.009537696838379
16,3999596959.2030983,1.0095210075378418
16,4001288555.9897666,1.0092949867248535
16,3998469227.5820603,1.0096194744110107
16,3998704506.8387103,1.0093235969543457
16,4000318426.587911,1.009286642074585
16,3998721722.6991982,1.009777545928955
16,3999714295.2222066,1.009321928024292
16,4000358901.917192,1.009305715560913
16,3998224759.2648845,1.0095577239990234
16,3999008347.1527925,1.0092782974243164
16,3999685429.0923896,1.0095949172973633
16,4000559118.439451,1.009265661239624
16,4000423910.3944545,1.0092265605926514
16,3999769494.613673,1.0095736980438232
16,3998802106.08524,1.009324073791504
16,4001524313.8300843,1.0093505382537842
16,3998876009.556193,1.009265661239624
16,4000565519.5109973,1.0092661380767822
16,4001059867.052237,1.0092146396636963
16,3998977419.256135,1.0098741054534912
16,4001098955.1728444,1.0092382431030273
16,4001158503.930041,1.009223222732544
16,3995039121.223352,1.0103480815887451
16,4000132061.8517246,1.0092060565948486
16,3999974756.349157,1.0095469951629639
16,3999362423.67389,1.009676456451416
16,3999917729.6386676,1.0092120170593262
16,4000911813.474829,1.0092854499816895
16,3997879856.9673014,1.0095150470733643
16,3998696990.8888097,1.0096540451049805
16,4000139072.6732087,1.0092837810516357
16,3998398192.8402615,1.0095453262329102
16,4000308718.232779,1.0091991424560547
16,3998967853.949917,1.0092403888702393
16,3998311888.311096,1.0097973346710205
16,3999743110.896832,1.009272813796997
16,3999645666.804461,1.0092241764068604
16,4000480968.822347,1.0092456340789795
16,4001081941.5677795,1.0092425346374512
16,3998795549.6100454,1.0098509788513184
16,4001050750.3342867,1.0092504024505615
16,4000667587.7486405,1.0092403888702393
16,3998101054.582554,1.0095512866973877
16,3999361100.3529983,1.0092604160308838
16,4000220108.255614,1.0094599723815918
16,3999838118.3452053,1.0095689296722412
16,3999258574.1241603,1.009244441986084
16,4001040353.3645253,1.0092530250549316
16,3997770334.5226808,1.00954270362854
