Resolution,Data_Rate(bps),Time(s)
16,250068153.02201408,1.0092403888702393
16,249908254.61215553,1.0095512866973877
16,249980278.6204583,1.0092604160308838
16,250064809.8056307,1.0094599723815918
16,900126449.3104243,1.0095689296722412
16,3161276593.925491,1.009244441986084
16,221402065.14400887,1.0092530250549316
16,238770095.74098563,1.00954270362854
16,133891443.23461771,1.0094740390777588
16,144764459.27883524,1.0092620849609375
16,126579844.24005698,1.009542465209961
16,151952720.37298825,1.0092084407806396
16,117540497.66689354,1.0092246532440186
16,249882129.00457323,1.009824275970459
16,249970688.28253835,1.009265661239624
16,250009640.84176657,1.009242296218872
16,249875103.7829122,1.0094842910766602
16,249976864.8392425,1.0092072486877441
16,1826297298.0241597,1.009486436843872
16,1342794120.9065237,1.009505033493042
16,205384567.167089,1.0092875957489014
16,124308849.73326187,1.0092718601226807
16,112074792.60491018,1.009537696838379
16,142061026.87546122,1.0093834400177002
16,142839728.04415277,1.009211778640747
16,146944574.61252147,1.009493112564087
16,173158703.1950307,1.0092320442199707
16,250064273.63971287,1.0082521438598633
16,249792560.99687734,1.009281873703003
16,250037387.362779,1.0091972351074219
16,249996338.43027276,1.0095303058624268
16,341568017.67988044,1.0092272758483887
16,3494367743.65761,1.0082502365112305
16,224062277.00663432,1.009296178817749
16,201706795.1263424,1.0092289447784424
16,132334652.6369265,1.0092086791992188
16,171400738.1129062,1.009526014328003
16,173784451.54855168,1.0095465183258057
16,121151218.65846977,1.009261131286621
16,151274489.25641268,1.0096397399902344
16,250056097.52967602,1.0091886520385742
16,250033488.78538966,1.0092129707336426
16,249911237.04981068,1.0098071098327637
16,249932623.12914193,1.0092854499816895
16,250081072.95045856,1.0092551708221436
16,1429376499.4237518,1.0095741748809814
16,2053738684.783981,1.0092709064483643
16,208860913.52939996,1.0096027851104736
16,165475760.06691056,1.009566307067871
16,122168634.20306246,1.0092124938964844
16,141934969.1249633,1.009218692779541
16,170273665.06483087,1.0094754695892334
16,165370292.4129926,1.009451150894165
16,154508122.9796998,1.0092523097991943
16,249954917.75183687,1.0091619491577148
16,249984565.92379183,1.0092096328735352
16,250000058.07441947,1.0095152854919434
16,249899302.33777282,1.0093865394592285
16,243974742.89464822,1.0092029571533203
16,3485357868.9280353,1.0095069408416748
16,709691870.4410956,1.0091826915740967
16,218422518.78771305,1.0092284679412842
16,126757339.0094653,1.0097897052764893
16,137110088.91740882,1.0092737674713135
16,137389667.32215816,1.0092298984527588
16,132405098.45210841,1.009556531906128
16,142638269.28189135,1.0092291831970215
16,218911714.95608875,1.0094578266143799
16,249957953.0863586,1.009584903717041
16,249970309.86270505,1.0092337131500244
16,250066794.30399206,1.0092458724975586
16,249857546.34441385,1.0095887184143066
16,652401873.2414639,1.009441614151001
16,3538881889.033159,1.0093104839324951
16,206241457.82297328,1.0094761848449707
16,222281786.3840678,1.009211540222168
16,153574908.11410606,1.009227991104126
16,129059080.27782853,1.0097405910491943
16,117931079.57277569,1.0092880725860596
16,121450534.38210832,1.0092542171478271
16,118132519.10665026,1.0092670917510986
16,249942517.2670847,1.0092120170593262
16,249964460.30596364,1.0096590518951416
16,250051274.8980942,1.0092415809631348
16,250068625.62304795,1.0092384815216064
16,249851794.9730222,1.0095784664154053
16,2746878893.158156,1.0093770027160645
16,1430503300.7541828,1.009352207183838
16,219340962.49626008,1.009542465209961
16,121379989.15401961,1.009289264678955
16,136992356.3540301,1.0092248916625977
16,144095982.423453,1.0098302364349365
16,134254458.40744892,1.0092999935150146
16,137158150.74848965,1.0092861652374268
16,172218033.97539335,1.0096912384033203
16,249983432.15695998,1.0092811584472656
16,250004545.41149107,1.0094971656799316
16,249889225.12961316,1.0095946788787842
16,249930177.05382302,1.0092618465423584
16,421575514.9562532,1.0092997550964355
16,3607697529.464942,1.0096068382263184
16,232495012.97812173,1.0095443725585938
16,208597445.8718269,1.0093472003936768
16,120051588.5543937,1.0093047618865967
16,132330658.23569533,1.0093023777008057
16,127462368.13384055,1.009248971939087
16,123944200.22896487,1.009483814239502
16,110069372.45570911,1.0093050003051758
16,249725964.48341227,1.0092494487762451
16,249994487.90552178,1.009169578552246
16,249943875.35541502,1.0092065334320068
16,249958960.94680595,1.0097482204437256
16,249983172.25520045,1.0092487335205078
16,1856156705.105737,1.0092101097106934
16,2119969609.1630404,1.0096018314361572
16,221282525.4717821,1.0091931819915771
16,158929200.31464303,1.0093986988067627
16,108322409.00915378,1.0095915794372559
16,150804634.77952996,1.009178638458252
16,167208000.0988562,1.0093166828155518
16,163278791.46872357,1.0095179080963135
16,138330726.45040253,1.0094513893127441
16,250057283.69123924,1.009284257888794
16,250003128.34027606,1.00950288772583
16,250059958.63085875,1.0092065334320068
16,250054523.84314048,1.0092284679412842
16,235569186.73249432,1.0097262859344482
16,3644541320.513103,1.009294033050537
16,473858550.4881635,1.0092277526855469
16,214113639.9476446,1.0096065998077393
16,118218924.69628003,1.0091664791107178
16,123856177.05529591,1.0094473361968994
16,120577190.33471966,1.0093467235565186
16,119675629.21981475,1.0091891288757324
16,128982454.81650485,1.0092921257019043
16,240450717.02580804,1.0092031955718994
16,249935929.2434889,1.009411334991455
16,249986951.2491203,1.009568214416504
16,249946001.0885177,1.0091979503631592
16,250077959.85950986,1.0092008113861084
16,1404865952.9223037,1.009610652923584
16,2656298974.554395,1.0092763900756836
16,222756753.8457827,1.0092384815216064
16,203413629.32122508,1.0095229148864746
16,134427164.11369503,1.009186029434204
16,153195722.61049482,1.0094318389892578
16,166071553.1128169,1.0095219612121582
16,179741638.33597946,1.009188175201416
16,133570194.44447865,1.010085105895996
16,249974235.03295848,1.0095860958099365
16,249999693.44125783,1.0094163417816162
16,250053401.40622815,1.0093052387237549
16,249982771.35603437,1.0095181465148926
16,249997050.82231617,1.009192705154419
16,2627440603.6505475,1.0091924667358398
16,1564609834.9774246,1.009796142578125
16,197719061.10241643,1.0092265605926514
16,101677174.64189911,1.0092411041259766
16,105879389.52425665,1.0094926357269287
16,106505311.75541683,1.0092954635620117
16,137294242.1390855,1.009443759918213
16,147683591.81449583,1.0092577934265137
16,204139570.76632977,1.0092532634735107
16,249984424.447741,1.0095114707946777
16,250052413.51778767,1.0091700553894043
16,250029326.25435245,1.0094358921051025
16,249961612.9276722,1.0095701217651367
16,713099971.7070428,1.0092294216156006
16,3022139155.493686,1.0092473030090332
16,217586489.83036998,1.0095295906066895
16,223720738.82575834,1.0094530582427979
16,132325211.83992365,1.0092806816101074
16,138639342.20255965,1.0094883441925049
16,120824193.96775326,1.0092225074768066
16,120103199.59657669,1.0092194080352783
16,147283991.17118114,1.009723424911499
16,249952285.11719933,1.0092060565948486
16,250075773.93152547,1.0092096328735352
16,249942093.21742105,1.0095150470733643
16,250028445.8740582,1.009199857711792
16,250006700.78306824,1.0094268321990967
16,1538208995.3415527,1.009507179260254
16,1470842284.4550934,1.0092287063598633
16,201622308.5219069,1.0092368125915527
16,124886159.20753996,1.0092296600341797
16,112968752.81967217,1.009474754333496
16,145138483.23928258,1.0093133449554443
16,171935548.6891797,1.0092086791992188
16,139470694.641702,1.0092308521270752
16,145654689.88803416,1.0105047225952148
16,249971493.20358503,1.0093963146209717
16,249884849.2617435,1.0101146697998047
16,249879911.2031502,1.0094983577728271
16,249648514.22064796,1.0104005336761475
16,224653044.52309272,1.0102179050445557
16,3784858183.096687,1.0113215446472168
16,361914824.49726665,1.0092518329620361
16,222760046.97238106,1.0105383396148682
16,149084162.76023367,1.0092060565948486
16,160619553.70997715,1.0103416442871094
16,174142189.0008717,1.0095388889312744
16,161066738.22033465,1.010134220123291
16,152220354.5775462,1.0091931819915771
16,250220828.4698062,1.0102298259735107
16,250117857.36178526,1.0095751285552979
16,250409704.93051535,1.0094678401947021
16,250134387.62373117,1.00917387008667
16,250337545.91739848,1.009190559387207
16,1392663062.7657428,1.0094802379608154
16,2413895322.939133,1.009500503540039
16,206910302.1384694,1.0092930793762207
16,165413818.44323143,1.0094890594482422
16,113994557.46977974,1.009199619293213
16,147621795.3644948,1.0092267990112305
16,159296095.54906124,1.00980544090271
16,135364287.16619354,1.0093085765838623
16,137559363.84871075,1.0092015266418457
16,249923710.84260285,1.0095558166503906
16,250062933.47442636,1.009227991104126
16,249999408.6047671,1.0095179080963135
16,249942143.30267164,1.0095818042755127
16,231212900.4511825,1.009207010269165
16,3595365183.9272475,1.0092458724975586
16,481126285.6861022,1.009688138961792
16,218549687.46825582,1.0094835758209229
16,166052022.29756024,1.00929594039917
16,152571393.67233878,1.0095038414001465
16,148142269.77873302,1.009239673614502
16,119891612.70120052,1.009185791015625
16,139726857.5265016,1.0094168186187744
16,219317898.59716114,1.0093052387237549
16,249994508.16981664,1.009537696838379
16,249956925.5651048,1.0091538429260254
16,250045121.74839863,1.0094337463378906
16,249836743.97627527,1.0098402500152588
16,1407889636.5907938,1.009249210357666
16,2525147135.6826286,1.009267807006836
16,212337520.40720487,1.0096180438995361
16,191712626.67089206,1.0093317031860352
16,102636141.70284165,1.0095264911651611
16,132011285.48205878,1.0095889568328857
16,137872787.43013817,1.0092136859893799
16,133047325.48885326,1.009211778640747
16,122565225.7445062,1.0094971656799316
16,250028815.24942917,1.009399175643921
16,250059882.79307315,1.0092737674713135
16,249957667.91604614,1.009519100189209
16,249974904.90508917,1.009282112121582
16,250419190.52214855,1.007591724395752
16,2969507211.356143,1.0096526145935059
16,974195306.7092358,1.0092670917510986
16,204152154.2840474,1.0092320442199707
16,148917465.24436718,1.0094928741455078
16,152561584.93162045,1.0093493461608887
16,142587315.00397867,1.009305715560913
16,169901824.76314136,1.0091729164123535
16,165184315.62718514,1.0092198848724365
16,217527133.59087783,1.0096511840820312
16,249754462.37673816,1.0102734565734863
16,250105218.0886129,1.0092246532440186
16,250016691.89275163,1.0092473030090332
16,249922797.1258118,1.009291648864746
16,364203112.08179903,1.0092980861663818
16,3088036373.479148,1.0098252296447754
16,226926488.217076,1.0092053413391113
16,225743392.26864076,1.0091936588287354
16,131831047.71853311,1.0095093250274658
16,157339914.55261746,1.0092768669128418
16,115606193.41385591,1.009462594985962
16,123111600.73768643,1.0095818042755127
16,120730000.54250614,1.0091781616210938
16,250054824.1024097,1.0093276500701904
16,249901762.68387464,1.0095775127410889
16,249910412.245495,1.0095090866088867
16,250061439.75475296,1.009300947189331
16,249873183.62145707,1.0095255374908447
16,2655672429.3719172,1.00925612449646
16,1293844130.7123451,1.0092415809631348
16,205647323.18718815,1.0098698139190674
16,121725411.55940586,1.0092437267303467
16,135406399.90988487,1.0091800689697266
16,148200110.37279212,1.0094668865203857
16,144189592.89156836,1.009223461151123
16,144693505.01728502,1.0094678401947021
16,176375477.60800365,1.0092887878417969
16,249957565.18766785,1.0092182159423828
16,250026696.100094,1.0092403888702393
16,249988286.5746443,1.0091946125030518
16,250016473.0641937,1.0094490051269531
16,554742863.4124029,1.0095882415771484
16,3522621921.3639627,1.0091826915740967
16,238978330.4292503,1.0092933177947998
16,225021941.00596657,1.0096030235290527
16,128776174.03697583,1.009479284286499
16,127675891.3231419,1.0092651844024658
16,119031829.77763765,1.0095155239105225
16,150201550.61732736,1.0092194080352783
16,117295865.82961535,1.0093319416046143
16,249880880.32147735,1.0099632740020752
16,249986968.4101625,1.0092387199401855
16,250065692.85897171,1.0092837810516357
16,249929672.25207764,1.0095317363739014
16,250819078.61912066,1.006052017211914
16,1192446282.925791,1.0093841552734375
16,1975290755.2285225,1.009544849395752
16,196496004.3597984,1.0092055797576904
16,159766697.68169793,1.009187936782837
16,125423885.40842538,1.0097064971923828
16,137418068.5439164,1.0094475746154785
16,136206561.20545712,1.0092108249664307
16,149384141.51024687,1.009308099746704
16,138728166.39640132,1.009143590927124
16,250003659.74009913,1.0095007419586182
16,250006415.4478171,1.0092887878417969
16,249888507.18566114,1.0099377632141113
16,249919955.87621236,1.0093700885772705
16,236935152.4337789,1.0092027187347412
16,3644417380.811677,1.0094959735870361
16,384850095.89179677,1.0095956325531006
16,206225388.5451811,1.0091490745544434
16,149627771.8380995,1.009230613708496
16,118212518.60355848,1.0095043182373047
16,125130172.68121234,1.009535312652588
16,139666961.00367486,1.0093104839324951
16,151237724.6691569,1.0095531940460205
16,239259522.56163168,1.0092263221740723
16,250042162.71580425,1.009345293045044
16,249904989.17210856,1.009765386581421
16,249999594.25876462,1.0092546939849854
16,250082568.1572154,1.0091822147369385
16,736703781.5260134,1.009504795074463
16,3030675985.139908,1.0091793537139893
16,202768993.3840837,1.009472131729126
16,216620924.4777076,1.009587049484253
16,112373911.21748859,1.009307861328125
16,129344424.49996267,1.0091848373413086
16,114028990.47088304,1.0091884136199951
16,124489603.81335312,1.0094196796417236
16,110807022.8524657,1.0093071460723877
16,250013125.49425018,1.009228229522705
16,250072465.57266876,1.0092229843139648
16,249936671.7510102,1.0092356204986572
16,249993352.05489203,1.0094084739685059
16,250003751.39797094,1.0092713832855225
16,2670550174.5716796,1.0094554424285889
16,1456730550.9141674,1.0091710090637207
16,222848722.7720014,1.009197473526001
16,148105494.6765798,1.009716272354126
16,138401586.38457492,1.0092272758483887
16,145878251.64673382,1.009185552597046
16,127322558.29704626,1.009437084197998
16,138006485.92096654,1.0091454982757568
16,141174261.72698888,1.0094406604766846
16,249932446.4702827,1.0095205307006836
16,250025529.28284258,1.0091781616210938
16,249973002.26849306,1.0091893672943115
16,249893990.05838966,1.0094079971313477
16,506879851.80085284,1.0095157623291016
16,3653042121.79542,1.009197473526001
16,234503341.8531887,1.009462594985962
16,221083796.93884778,1.0091540813446045
16,91307767.13747063,1.0087485313415527
16,121207367.38392343,1.0092768669128418
16,119671913.3836928,1.0093603134155273
16,121839569.80373304,1.0095343589782715
16,150145637.94960493,1.0092051029205322
16,250056010.22124848,1.0094232559204102
16,249922560.97531182,1.0092926025390625
16,250072583.72683492,1.0092225074768066
16,250053439.17402607,1.0091993808746338
16,249977116.40007246,1.009641408920288
16,2065334445.085738,1.009434700012207
16,1881617126.3495338,1.0092651844024658
16,206329040.65646794,1.0095407962799072
16,153330575.70709875,1.009308099746704
16,146441531.5279993,1.009246587753296
16,133960385.43151672,1.009829044342041
16,149092116.6849518,1.0092644691467285
16,153543229.35531193,1.0092182159423828
16,140220928.75136182,1.0095601081848145
16,249998550.5414328,1.0092201232910156
16,250019152.86765543,1.0094716548919678
16,249861649.05315623,1.0095386505126953
16,249943698.21262193,1.0092072486877441
16,317735682.52133626,1.009209156036377
16,3677020162.528637,1.0095298290252686
16,343432904.16945434,1.0093998908996582
16,216352726.38457042,1.0092527866363525
16,161417932.3022544,1.0091888904571533
16,134349268.43543488,1.0092105865478516
16,123566267.94895524,1.009242296218872
16,119371768.46427907,1.0095148086547852
16,117207120.40650338,1.0092394351959229
16,241709683.43779734,1.0092089176177979
16,249967923.59651902,1.0092098712921143
16,249947772.56039083,1.0091907978057861
16,249942799.62795478,1.0097465515136719
16,250068448.39745092,1.0092391967773438
16,1683264122.5458646,1.0091924667358398
16,2440072804.557675,1.0095725059509277
16,222344660.24002752,1.0091896057128906
16,181614784.70513225,1.009423017501831
16,94559385.9992523,1.0095469951629639
16,142250490.6349413,1.0092248916625977
16,142525252.57459396,1.0092074871063232
16,133954879.935609,1.009495735168457
16,126265343.92551029,1.009472370147705
16,250061241.4359897,1.0092682838439941
16,249886902.09222174,1.0095036029815674
16,249941277.28628102,1.0092170238494873
16,249970132.70594817,1.0092344284057617
16,248540673.59032455,1.0097529888153076
16,3292083105.7710266,1.009192943572998
16,703314584.5113537,1.0091958045959473
16,193491201.9486657,1.0091791152954102
16,110814829.64768675,1.0061399936676025
16,113562236.13929561,1.0092835426330566
16,122663882.55278738,1.0092418193817139
16,131348611.68966238,1.0093309879302979
16,145820439.3697862,1.0092413425445557
16,223070611.7662111,1.007030725479126
16,249450388.99708664,1.0092909336090088
16,249997259.8713282,1.009493112564087
16,250033230.4743865,1.0091805458068848
16,250020235.69034192,1.009232997894287
16,1151170091.7821236,1.0099141597747803
16,2782503473.1528893,1.0092051029205322
16,208815901.23401353,1.0092530250549316
16,202077100.59002095,1.0094914436340332
16,145486954.33628523,1.0091965198516846
16,138352885.0454287,1.0094010829925537
16,119815844.37652458,1.0095446109771729
16,136450533.40751398,1.0092558860778809
16,138160760.73323292,1.0101990699768066
16,249864835.56872728,1.0095257759094238
16,249527202.21215963,1.01092529296875
16,250024454.4881496,1.0097849369049072
16,249734151.71458733,1.0102550983428955
16,249973699.89504847,1.0092535018920898
16,2641068483.51266,1.009488582611084
16,1253218562.992286,1.010655403137207
16,224989425.74140686,1.0093026161193848
16,149320008.51673147,1.0105822086334229
16,129864448.08642386,1.0092031955718994
16,142292836.08500883,1.0101501941680908
16,136724502.85734043,1.0094883441925049
16,144274060.45936358,1.0093286037445068
16,171790705.24422133,1.0095314979553223
16,250205543.770093,1.0092213153839111
16,250058642.3059126,1.0092787742614746
16,250157948.9652709,1.009814739227295
16,250008246.24684915,1.0092813968658447
16,516705421.58532894,1.0092346668243408
16,3331480952.5561495,1.0095560550689697
16,225042362.61454922,1.0092511177062988
16,210479453.44599065,1.0094661712646484
16,128006750.54637717,1.0095982551574707
16,117061244.31475408,1.009281873703003
16,114481404.63067822,1.009293556213379
16,116123608.58313592,1.0095045566558838
16,122106835.47455968,1.0095176696777344
16,249992809.56622478,1.009310245513916
16,249921418.3680361,1.0096373558044434
16,250060119.07773724,1.009272813796997
16,249946203.1508096,1.009230613708496
16,249960407.8847136,1.0095415115356445
16,2162952889.6756783,1.0092461109161377
16,1838851233.391767,1.0095291137695312
16,207654288.02327165,1.0092570781707764
16,144269406.6503334,1.0092451572418213
16,163539633.70388407,1.0096986293792725
16,170865781.67684534,1.009258508682251
16,168086272.12058625,1.009270191192627
16,170464278.05409878,1.0095248222351074
16,151856104.19824165,1.009354591369629
16,250053089.79993933,1.0093011856079102
16,249961859.30196765,1.0095021724700928
16,249993783.3695955,1.009244680404663
16,250030852.8500611,1.0092570781707764
16,255447979.67763087,1.0098023414611816
16,3760142528.243594,1.0092582702636719
16,230890903.1120746,1.0100345611572266
16,207057345.51347005,1.0095398426055908
16,162879110.02383146,1.009220838546753
16,150830621.73195153,1.0095040798187256
16,160643595.24110764,1.0095653533935547
16,174676946.91888407,1.0092267990112305
16,149638910.80731764,1.0092673301696777
16,224071342.6968546,1.0093300342559814
16,249984176.55697757,1.0095794200897217
