16,1.1781814098358154
16,0.0865635871887207
16,0.08591198921203613
16,0.09846210479736328
16,0.09684276580810547
16,0.08251833915710449
16,0.09778785705566406
16,0.09838128089904785
16,0.1075441837310791
16,0.09889554977416992
16,0.10026717185974121
16,0.09956216812133789
16,0.1026918888092041
16,0.09402132034301758
16,0.09474802017211914
16,0.09654927253723145
16,0.09904885292053223
16,0.09929227828979492
16,0.09035944938659668
16,0.09051036834716797
16,0.09104394912719727
16,0.10250163078308105
16,0.10470151901245117
16,0.09715509414672852
16,0.05331993103027344
16,0.05236339569091797
16,0.05154776573181152
16,0.05744528770446777
16,0.07718896865844727
16,0.08625483512878418
16,0.08698129653930664
16,0.10016274452209473
16,0.11030173301696777
16,0.10201740264892578
16,0.0864112377166748
16,0.09408736228942871
16,0.09239792823791504
16,0.09764862060546875
16,0.09944653511047363
16,0.09983587265014648
16,0.1024010181427002
16,0.09781908988952637
16,0.09872865676879883
16,0.09352302551269531
16,0.1017005443572998
16,0.10385632514953613
16,0.10221219062805176
16,0.0900883674621582
16,0.1032111644744873
16,0.09977865219116211
16,0.09411382675170898
16,0.1044003963470459
16,0.09758853912353516
16,0.09943199157714844
16,0.09733462333679199
16,0.08392691612243652
16,0.10344052314758301
16,0.10719656944274902
16,0.09824419021606445
16,0.09741020202636719
16,0.10185670852661133
16,0.09498333930969238
16,0.09601283073425293
16,0.09587717056274414
16,0.09973740577697754
16,0.10609054565429688
16,0.09978127479553223
16,0.10797977447509766
16,0.10435724258422852
16,0.10270071029663086
16,0.10249447822570801
16,0.09328103065490723
16,0.09914565086364746
16,0.0931100845336914
16,0.09850049018859863
16,0.1026756763458252
16,0.0947713851928711
16,0.08779239654541016
16,0.09958624839782715
16,0.09777402877807617
16,0.09972000122070312
16,0.10377860069274902
16,0.09763455390930176
16,0.08731460571289062
16,0.0986175537109375
16,0.09106278419494629
16,0.09459853172302246
16,0.10274624824523926
16,0.10369610786437988
16,0.0984354019165039
16,0.09607815742492676
16,0.09656262397766113
16,0.10006046295166016
16,0.07855653762817383
16,0.09243106842041016
16,0.0938103199005127
16,0.10513472557067871
16,0.10300683975219727
16,0.10429191589355469
16,0.09472250938415527
16,0.09569430351257324
16,0.10055422782897949
16,0.09456086158752441
16,0.09783625602722168
16,0.11953568458557129
16,0.09991884231567383
16,0.0980989933013916
16,0.09832644462585449
16,0.09902501106262207
16,0.09499502182006836
16,0.10212016105651855
16,0.09698653221130371
16,0.0897829532623291
16,0.09609031677246094
16,0.08972024917602539
16,0.09817266464233398
16,0.09414911270141602
16,0.09432506561279297
16,0.0935366153717041
16,0.10156035423278809
16,0.10415172576904297
16,0.08426499366760254
16,0.10388398170471191
16,0.09373235702514648
16,0.0922396183013916
16,0.09850239753723145
16,0.0986175537109375
16,0.10306096076965332
16,0.10363268852233887
16,0.09656095504760742
16,0.09691905975341797
16,0.08558177947998047
