Resolution,Latency(s)
16,0.001333
16,0.001648
16,0.001643
16,0.001687
16,0.001776
16,0.001788
16,0.002305
16,0.001284
16,0.001222
16,0.001005
16,0.001210
16,0.001204
16,0.001435
16,0.001696
16,0.001793
16,0.001114
16,0.001368
16,0.001166
16,0.001479
16,0.001321
16,0.001316
16,0.001173
16,0.001495
16,0.001137
16,0.001099
16,0.001114
16,0.001318
16,0.001385
16,0.001539
16,0.001423
16,0.001563
16,0.000961
16,0.001410
16,0.001319
16,0.001461
16,0.000968
16,0.000970
16,0.001479
16,0.001569
16,0.001208
16,0.001146
16,0.001120
16,0.001516
16,0.001136
16,0.001040
16,0.001453
16,0.001502
16,0.001215
16,0.001077
16,0.001029
16,0.001310
16,0.001370
16,0.001715
16,0.001462
16,0.001442
16,0.001162
16,0.001377
16,0.001002
16,0.001061
16,0.001506
16,0.001399
16,0.001401
16,0.001759
16,0.001266
16,0.000951
16,0.000987
16,0.001461
16,0.001064
16,0.001135
16,0.001151
16,0.001466
16,0.001138
16,0.001523
16,0.001182
16,0.001490
16,0.001263
16,0.001121
16,0.001844
16,0.002017
16,0.001163
16,0.001065
16,0.001939
16,0.001833
16,0.001588
16,0.001452
16,0.001734
16,0.001402
16,0.001908
16,0.001297
16,0.001067
16,0.001270
16,0.001373
16,0.001656
16,0.001563
16,0.001530
16,0.001124
16,0.001042
16,0.001578
16,0.001044
16,0.001590
16,0.001344
16,0.001606
16,0.002389
16,0.001103
16,0.001295
16,0.001191
16,0.001396
16,0.000995
16,0.001350
16,0.001447
16,0.001586
16,0.001873
16,0.001370
16,0.001628
16,0.001647
16,0.001006
16,0.001470
16,0.001069
16,0.001960
16,0.001720
16,0.001520
16,0.001540
16,0.001376
16,0.001395
16,0.001144
16,0.001206
16,0.001330
16,0.001349
16,0.001171
16,0.001020
16,0.001201
16,0.001607
16,0.001342
16,0.001416
16,0.002283
16,0.001354
16,0.001408
16,0.000914
16,0.001240
16,0.000966
16,0.001448
16,0.001390
16,0.001946
16,0.001184
16,0.001303
16,0.001746
16,0.001506
16,0.001006
16,0.001068
16,0.001046
16,0.002058
16,0.001252
16,0.001008
16,0.001062
16,0.001032
16,0.001032
16,0.001346
16,0.001119
16,0.001083
16,0.001366
16,0.001256
16,0.001363
16,0.001154
16,0.001010
16,0.001439
16,0.001144
16,0.002230
16,0.001014
16,0.001249
16,0.001060
16,0.001036
16,0.001158
16,0.001534
16,0.001107
16,0.001849
16,0.001116
16,0.001381
16,0.001189
16,0.001172
16,0.001746
16,0.001766
16,0.001790
16,0.001480
16,0.001045
16,0.001464
16,0.001313
16,0.001278
16,0.001672
16,0.001414
16,0.001069
16,0.002214
16,0.001426
16,0.001725
16,0.001773
16,0.001379
16,0.001038
16,0.001180
16,0.001526
16,0.001622
16,0.001772
16,0.001658
16,0.001790
16,0.001177
16,0.001545
16,0.001684
16,0.001793
16,0.001471
16,0.001163
16,0.001356
16,0.001141
16,0.001213
16,0.001570
16,0.001439
16,0.001315
16,0.002146
16,0.001784
16,0.001836
16,0.001324
16,0.001642
16,0.001591
16,0.001801
16,0.001160
16,0.002191
16,0.001143
16,0.001129
16,0.000935
16,0.001086
16,0.001438
16,0.001584
16,0.001874
16,0.001514
16,0.001511
16,0.001719
16,0.001290
16,0.001085
16,0.001197
16,0.001678
16,0.001589
16,0.002020
16,0.001276
16,0.001442
16,0.000956
16,0.001081
16,0.001093
16,0.001162
16,0.001292
16,0.001540
16,0.001729
16,0.001167
16,0.001291
16,0.001864
16,0.001381
16,0.001067
16,0.001149
16,0.002007
16,0.001007
16,0.001194
16,0.001266
16,0.001097
16,0.001417
16,0.001329
16,0.001158
16,0.001185
16,0.001387
16,0.001079
16,0.001037
16,0.001026
16,0.001087
16,0.001066
16,0.000989
16,0.001160
16,0.001209
16,0.001735
16,0.000918
16,0.001122
16,0.001273
16,0.001070
16,0.001360
16,0.002113
16,0.001110
16,0.001370
16,0.001046
16,0.001042
16,0.001312
16,0.001002
16,0.001127
16,0.001507
16,0.000911
16,0.001163
16,0.001286
16,0.001072
16,0.001222
16,0.001208
16,0.001084
16,0.001075
16,0.001427
16,0.001067
16,0.001188
16,0.001132
16,0.001254
16,0.001122
16,0.001025
16,0.001300
16,0.001268
16,0.001462
16,0.001087
16,0.001377
16,0.001331
16,0.001622
16,0.000908
16,0.002170
16,0.001200
16,0.000943
16,0.000966
16,0.001298
16,0.001033
16,0.001368
16,0.001326
16,0.002046
16,0.000997
16,0.001039
16,0.001091
16,0.000998
16,0.001056
16,0.001070
16,0.001650
16,0.001625
16,0.001255
16,0.001403
16,0.001201
16,0.001224
16,0.001631
16,0.001199
16,0.001030
16,0.001995
16,0.001429
16,0.001369
16,0.001306
16,0.000973
16,0.001480
16,0.001085
16,0.001252
16,0.002220
16,0.001362
16,0.001616
16,0.001003
16,0.001168
16,0.001358
16,0.000997
16,0.001587
16,0.002208
16,0.001178
16,0.001137
16,0.000919
16,0.001308
16,0.001124
16,0.001312
16,0.001018
16,0.001215
16,0.001584
16,0.001022
16,0.001132
16,0.001385
16,0.001345
16,0.001017
16,0.001613
16,0.001511
16,0.001161
16,0.001191
16,0.001109
16,0.001021
16,0.001025
16,0.001031
16,0.000837
16,0.001185
16,0.000901
16,0.000961
16,0.001113
16,0.001039
16,0.001503
16,0.001281
16,0.001298
16,0.001180
16,0.001344
16,0.000994
16,0.001042
16,0.001115
16,0.001713
16,0.001714
16,0.000891
16,0.001388
16,0.001424
16,0.001035
16,0.001126
16,0.001110
16,0.000967
16,0.000921
16,0.001124
