Resolution,Data_Rate(bps),Time(s)
16,7001273547.032706,1.009444236755371
16,6996286601.470345,1.009953260421753
16,6999499494.278245,1.0093581676483154
16,7001371044.434799,1.0093345642089844
16,6997128887.638304,1.0096020698547363
16,6999588114.355856,1.0093955993652344
16,7000870321.586719,1.0097832679748535
16,6997673908.22005,1.0095856189727783
16,6999729702.847894,1.0092604160308838
16,6999401551.743485,1.0092694759368896
16,6997944286.976111,1.0096709728240967
16,6998180419.672509,1.0096285343170166
16,6999234970.114695,1.0093963146209717
16,6999764193.492325,1.0092434883117676
16,7000216286.76398,1.0092978477478027
16,6999069440.030054,1.0093281269073486
16,6998784998.4663725,1.0095257759094238
16,7002205777.260407,1.0092787742614746
16,6999458221.589805,1.0092840194702148
16,6999915672.464605,1.0092730522155762
16,7001784208.249329,1.0092570781707764
16,6998653496.203105,1.009819746017456
16,6998403504.328667,1.0094373226165771
16,7001571141.00552,1.0093045234680176
16,7008852948.974945,1.0076625347137451
16,6988631969.796221,1.0093436241149902
16,7000108904.557682,1.0095763206481934
16,6997504483.486708,1.009645938873291
16,6999733502.411236,1.0092849731445312
16,7000929964.199287,1.0095129013061523
16,6995642841.534751,1.0099194049835205
16,6999220464.912442,1.0095813274383545
16,7001628244.264888,1.009345293045044
16,6996851137.866719,1.0096349716186523
16,6999583721.440889,1.0094249248504639
16,7000723559.730328,1.0095570087432861
16,6997129409.662962,1.009700059890747
16,6999685621.3611,1.0092954635620117
16,6999425890.942461,1.0093257427215576
16,6997443496.993445,1.009737253189087
16,6998733454.566069,1.0097591876983643
16,6999808682.235784,1.0093135833740234
16,7000312447.68799,1.0092971324920654
16,6999846013.099556,1.0092723369598389
16,6999385027.031961,1.0094380378723145
16,6997704454.973333,1.0096182823181152
16,6999967350.83448,1.0092871189117432
16,6999557511.211202,1.0096080303192139
16,6999835531.84124,1.0092451572418213
16,7001079816.9775915,1.0094578266143799
16,6996322332.852888,1.0099217891693115
16,7000104533.642616,1.0093498229980469
16,7002528766.284436,1.0092573165893555
16,6997515930.624601,1.0095629692077637
16,6999130867.528294,1.009413719177246
16,7000706064.598282,1.009596586227417
