Resolution,Latency(s)
16,0.111721576
16,0.104117727
16,0.098611620
16,0.093020818
16,0.095902166
16,0.185636700
16,0.088172018
16,0.097651813
16,0.103869523
16,0.099049632
16,0.101228439
16,0.112578838
16,0.083185900
16,0.090987339
16,0.099024256
16,0.106055251
16,0.108230077
16,0.100902723
16,0.102225102
16,0.094711958
16,0.101282422
16,0.097464809
16,0.106849706
16,0.100263889
16,0.116085677
16,0.109759687
16,0.105007881
16,0.105042174
16,0.107561824
16,0.107199372
16,0.114165443
16,0.103239608
16,0.109610565
16,0.098541286
16,0.075721173
16,0.089419781
16,0.110065001
16,0.101009320
16,0.090286249
16,0.098272669
16,0.115492670
16,0.101170270
16,0.102293176
16,0.102804179
16,0.103815507
16,0.105577718
16,0.095596765
16,0.231464875
16,0.106103628
16,0.102930700
16,0.095862024
16,0.075177215
16,0.081152869
16,0.096099150
16,0.096858556
16,0.098557710
16,0.104951842
16,0.108484692
16,0.106731219
16,0.104234294
16,0.099304043
16,0.103492359
16,0.107612420
16,0.101830340
16,0.105856168
16,0.102512390
16,0.097614604
16,0.094599387
16,0.100379645
16,0.103404176
16,0.104366147
16,0.113398315
16,0.110212433
16,0.096052926
16,0.102917982
16,0.099913278
16,0.099187420
16,0.102452555
16,0.111733857
16,0.075307980
16,0.105202386
16,0.076826685
16,0.099202481
16,0.104720727
16,0.100500835
16,0.107934117
16,0.103827064
16,0.108807455
16,0.248664733
16,0.084233939
16,0.096297574
16,0.105603656
16,0.107729930
16,0.105492345
16,0.105228418
16,0.104534009
16,0.104338356
16,0.108419651
16,0.075012775
16,0.102670792
16,0.108475910
16,0.102870654
16,0.092008248
16,0.100388322
16,0.108538938
16,0.104398554
16,0.111562468
16,0.104230961
16,0.101723388
16,0.108016657
16,0.103457579
16,0.107399453
16,0.104857090
16,0.092590538
16,0.099719953
16,0.104213299
16,0.110465977
16,0.105877282
16,0.102576992
16,0.080571307
16,0.114103064
16,0.112335569
16,0.109757377
16,0.098425111
16,0.102990381
16,0.104463088
16,0.099118618
16,0.115125710
16,0.097593335
16,0.100102685
16,0.098059265
16,0.107032445
16,0.101672368
16,0.107848466
16,0.101729135
16,0.101573560
16,0.107073054
16,0.100895446
16,0.097661196
16,0.091827680
16,0.089059136
16,0.088684822
16,0.097295421
16,0.111533891
16,0.113169395
16,0.105448978
16,0.094826323
16,0.095713574
16,0.104997177
16,0.102333782
16,0.094580964
16,0.099837674
16,0.109502781
16,0.118348341
16,0.089113438
16,0.095136694
16,0.108341036
16,0.105198516
16,0.089428382
16,0.096317933
16,0.113569808
16,0.112346271
16,0.109103366
16,0.106865146
16,0.102526051
16,0.104838801
16,0.102186820
16,0.065997126
16,0.109070274
16,0.102717617
16,0.107372729
16,0.097262513
16,0.108840042
16,0.096334701
16,0.105286835
16,0.104477042
16,0.104720435
16,0.098274301
16,0.096949771
16,0.104302094
16,0.109816344
16,0.113195395
16,0.103609327
16,0.099478120
16,0.110172392
16,0.107562043
16,0.102433280
16,0.104658281
16,0.107763667
16,0.113112045
16,0.099786494
16,0.105375400
16,0.106265015
16,0.104710328
16,0.105256505
16,0.098265982
16,0.091378612
16,0.099547211
16,0.098664857
16,0.098530453
16,0.111164471
16,0.109124790
16,0.105050092
16,0.107707895
16,0.108947035
16,0.102270439
16,0.102252335
16,0.111104701
16,0.115069361
16,0.106842863
16,0.114506851
16,0.102780637
16,0.099279593
16,0.085350727
16,0.093815246
16,0.099836152
16,0.104317181
16,0.096000036
16,0.099859094
16,0.103077669
16,0.112802839
16,0.100534264
16,0.102411559
16,0.102523048
16,0.104000339
16,0.105082427
16,0.099382639
16,0.086725797
16,0.089276987
16,0.103318311
16,0.104471305
16,0.104306064
16,0.113246522
16,0.106369991
16,0.106068757
16,0.108931015
16,0.087673175
16,0.089198568
16,0.096054689
16,0.108647509
16,0.104315089
16,0.086785344
16,0.110317694
16,0.105733343
16,0.100358075
16,0.099760347
16,0.082082389
16,0.101153454
16,0.103473750
16,0.105024329
16,0.092149991
16,0.099650078
16,0.107981870
16,0.108746812
16,0.103051007
16,0.105723579
16,0.104365133
16,0.103033055
16,0.104693659
16,0.094735616
16,0.087889971
16,0.107974126
16,0.113169909
16,0.099343578
16,0.115396116
16,0.101087359
16,0.101455875
16,0.096773689
16,0.112416357
16,0.099670273
16,0.097399819
16,0.092861458
16,0.105668135
16,0.095141233
16,0.086539655
16,0.100687767
16,0.099170203
16,0.094601047
16,0.083903955
16,0.097952815
16,0.109177772
16,0.109044276
16,0.113425175
16,0.108776543
16,0.107903908
16,0.070543736
16,0.089082349
16,0.101760504
16,0.102935330
16,0.095785200
16,0.264942703
16,0.105330463
16,0.099954965
16,0.103813912
16,0.106131746
16,0.104171870
16,0.110438864
16,0.113600805
16,0.104394529
16,0.100464777
16,0.095420686
16,0.095824157
16,0.090253824
16,0.096250652
16,0.051079316
16,0.073577833
16,0.094074091
16,0.099086079
16,0.101240324
16,0.105844569
16,0.090442010
16,0.096597398
16,0.102455172
16,0.098111495
16,0.097314249
16,0.109437383
16,0.108482068
16,0.093694045
16,0.101780005
16,0.103981186
16,0.109692544
16,0.098520280
16,0.106018967
16,0.104981976
16,0.103382882
16,0.109182231
16,0.097366148
16,0.098843902
16,0.105871784
16,0.107357087
16,0.107364445
16,0.193579093
16,0.083830917
16,0.093388707
16,0.094494688
16,0.101211185
16,0.104780814
16,0.104562855
16,0.104504073
16,0.104413869
16,0.104934140
16,0.105339526
16,0.102254046
16,0.107799439
16,0.114350323
16,0.115637644
16,0.103268834
16,0.102625653
16,0.091665441
16,0.102757184
16,0.109329242
16,0.108368321
16,0.108417950
16,0.101984927
16,0.102857065
16,0.093987754
16,0.086424257
16,0.097809123
16,0.100464802
16,0.100156780
16,0.112980749
16,0.111036718
16,0.107807639
16,0.109019269
16,0.066522135
16,0.081642426
16,0.097721210
16,0.106551990
16,0.108367991
16,0.111862652
16,0.102102398
16,0.084618062
16,0.178154482
16,0.105924053
16,0.104171871
16,0.108200298
16,0.111339096
16,0.109024971
16,0.106542083
16,0.103130303
16,0.103482392
16,0.101478342
16,0.098757002
16,0.104722836
16,0.105671155
16,0.094493593
16,0.105103678
16,0.104334439
16,0.102370323
16,0.110596255
16,0.105180183
16,0.103864429
16,0.108685093
16,0.110829695
16,0.102382276
16,0.104300595
16,0.094980374
16,0.096655487
16,0.095858573
16,0.103108466
16,0.110572102
16,0.107444285
16,0.096285608
16,0.096061812
16,0.101831456
16,0.104183206
16,0.097619668
16,0.096109557
16,0.104159917
16,0.098210668
16,0.098100003
16,0.105314802
16,0.113202678
16,0.222836586
16,0.106587452
16,0.103841164
16,0.103427270
16,0.098409991
16,0.094876277
16,0.104335222
16,0.104318009
16,0.117579177
16,0.099990309
16,0.098129975
16,0.108532941
16,0.103977186
16,0.099595798
16,0.102559588
16,0.097958005
16,0.097058480
16,0.093405188
16,0.104838940
16,0.103468359
16,0.099672763
16,0.102014814
16,0.097959791
16,0.097377258
16,0.101896133
16,0.095653230
16,0.104741940
16,0.114685950
16,0.112950395
16,0.099496937
16,0.095452529
16,0.105959093
16,0.104128888
16,0.098109925
16,0.098955186
16,0.108727448
16,0.106612083
16,0.110685298
16,0.103736958
16,0.098508059
16,0.104167981
16,0.212463271
16,0.111705314
16,0.110533020
16,0.106803794
16,0.100966125
16,0.092945178
16,0.103249055
16,0.105054613
16,0.099290591
16,0.098515399
16,0.108964630
16,0.101041819
16,0.105384277
16,0.106440914
16,0.101358351
16,0.102978292
16,0.093143046
16,0.099131292
16,0.103880188
16,0.072769526
16,0.085792061
16,0.099417783
16,0.105983557
16,0.097765669
16,0.107567407
16,0.110626779
16,0.118045779
16,0.108024819
16,0.102083687
16,0.103919105
16,0.098550278
16,0.078001108
16,0.088561460
16,0.099145464
16,0.108246367
16,0.106854790
16,0.100871930
16,0.100220462
16,0.103745545
16,0.064777634
16,0.089841130
16,0.100787163
16,0.109798005
16,0.098874473
16,0.117095535
16,0.101172237
16,0.104525586
16,0.106458870
16,0.099122632
16,0.105009364
16,0.121061743
16,0.108894183
16,0.103466542
16,0.094624241
16,0.101227798
16,0.098567538
16,0.098493392
16,0.095316921
16,0.105812828
16,0.103207859
16,0.064619460
16,0.092307316
16,0.100643358
16,0.110987604
16,0.094819287
16,0.096663495
16,0.109529607
16,0.097154597
16,0.095642997
16,0.090899897
16,0.096597167
16,0.102248053
16,0.099199240
16,0.120734230
16,0.109781223
16,0.110466064
16,0.101654037
16,0.104902550
16,0.101711550
16,0.068051275
16,0.091799016
16,0.096615183
16,0.110693259
16,0.110149584
16,0.105690298
16,0.098884204
16,0.099344119
16,0.102853454
16,0.105019163
16,0.102400902
16,0.104899307
16,0.107755981
16,0.114584668
16,0.100172817
16,0.094610544
16,0.096506018
16,0.093737626
16,0.109292891
16,0.109170535
16,0.073238806
16,0.081158943
16,0.093465926
16,0.110649433
16,0.103402136
16,0.104369682
16,0.103556681
16,0.109902266
16,0.105324443
16,0.074862230
16,0.060843553
16,0.084332154
16,0.103802991
16,0.098773902
16,0.103032620
