Resolution,Latency(s)
16,0.11860918998718262
16,0.09540319442749023
16,0.09599566459655762
16,0.09563779830932617
16,0.09260845184326172
16,0.09448385238647461
16,0.09360909461975098
16,0.06314849853515625
16,0.10022139549255371
16,0.10544419288635254
16,0.10436868667602539
16,0.0841829776763916
16,0.09977340698242188
16,0.09891009330749512
16,0.10543203353881836
16,0.10677719116210938
16,0.10618233680725098
16,0.10337114334106445
16,0.09535646438598633
16,0.09573864936828613
16,0.09579324722290039
16,0.09717607498168945
16,0.10043478012084961
16,0.10481953620910645
16,0.09923124313354492
16,0.0948781967163086
16,0.09795022010803223
16,0.10326290130615234
16,0.10114860534667969
16,0.1035761833190918
16,0.09879469871520996
16,0.09941601753234863
16,0.09819483757019043
16,0.09935283660888672
16,0.09625077247619629
16,0.09853172302246094
16,0.10189580917358398
16,0.12224793434143066
16,0.08212018013000488
16,0.06483149528503418
16,0.10394597053527832
16,0.10301685333251953
16,0.09863877296447754
16,0.09937310218811035
16,0.09855246543884277
16,0.09804916381835938
16,0.09954977035522461
16,0.09512090682983398
16,0.10886883735656738
16,0.10266423225402832
16,0.07334089279174805
16,0.08667254447937012
16,0.10050749778747559
16,0.09429502487182617
16,0.10251498222351074
16,0.10702085494995117
16,0.09952640533447266
16,0.1011650562286377
16,0.09031963348388672
16,0.09088373184204102
16,0.10188508033752441
16,0.10296273231506348
16,0.10201382637023926
16,0.09979701042175293
16,0.09699463844299316
16,0.09837818145751953
16,0.08731842041015625
16,0.10874104499816895
16,0.0855412483215332
16,0.09401202201843262
16,0.09827899932861328
16,0.09862709045410156
16,0.09923529624938965
16,0.09573936462402344
16,0.09119486808776855
16,0.09099555015563965
16,0.09574460983276367
16,0.09688806533813477
16,0.0973203182220459
16,0.08924579620361328
16,0.10004758834838867
16,0.09786176681518555
16,0.09110522270202637
16,0.08733367919921875
16,0.09586000442504883
16,0.09907364845275879
16,0.07567954063415527
16,0.08382344245910645
16,0.10044217109680176
16,0.09103655815124512
16,0.089599609375
16,0.09720563888549805
16,0.09383583068847656
16,0.09191179275512695
16,0.09540343284606934
16,0.09611248970031738
16,0.1161949634552002
16,0.10234689712524414
16,0.10110282897949219
16,0.1026616096496582
16,0.10254335403442383
16,0.10403919219970703
16,0.0974881649017334
16,0.09942746162414551
16,0.10406184196472168
16,0.07494640350341797
16,0.08392906188964844
16,0.09618043899536133
16,0.0951690673828125
16,0.09898495674133301
16,0.09235334396362305
16,0.09303808212280273
16,0.1069788932800293
16,0.10450458526611328
16,0.09820389747619629
16,0.10302877426147461
16,0.09140443801879883
16,0.09373974800109863
16,0.09382367134094238
16,0.09743809700012207
16,0.10420584678649902
16,0.09569239616394043
16,0.08949875831604004
16,0.09074902534484863
16,0.07995009422302246
16,0.09084463119506836
16,0.0901341438293457
16,0.09675884246826172
16,0.10365867614746094
16,0.10184311866760254
16,0.09578108787536621
16,0.09497451782226562
16,0.07526469230651855
16,0.08034086227416992
16,0.09377241134643555
16,0.09572887420654297
16,0.1003572940826416
16,0.0999290943145752
16,0.09791207313537598
16,0.10324907302856445
16,0.0935065746307373
16,0.09711980819702148
16,0.09782767295837402
16,0.10309863090515137
16,0.1117238998413086
16,0.09774422645568848
16,0.09186077117919922
16,0.0941615104675293
16,0.08650827407836914
16,0.0980825424194336
16,0.09783530235290527
16,0.09610509872436523
16,0.10985541343688965
16,0.10380887985229492
16,0.09578561782836914
16,0.09596800804138184
16,0.09775829315185547
16,0.10825562477111816
16,0.10167479515075684
16,0.09702634811401367
16,0.10829329490661621
16,0.09957671165466309
16,0.10153913497924805
16,0.10129141807556152
16,0.10744023323059082
16,0.09820270538330078
16,0.09723782539367676
16,0.10550284385681152
16,0.10462331771850586
16,0.07427144050598145
16,0.09227347373962402
16,0.09250426292419434
16,0.09867072105407715
16,0.08626008033752441
16,0.09694719314575195
16,0.0996854305267334
16,0.10412025451660156
16,0.09331846237182617
16,0.08657002449035645
16,0.0924534797668457
16,0.07087540626525879
16,0.0835721492767334
16,0.09450316429138184
16,0.08386373519897461
16,0.09873366355895996
16,0.09834051132202148
16,0.09460973739624023
16,0.10062479972839355
16,0.09676146507263184
16,0.10286974906921387
16,0.09713006019592285
16,0.09071660041809082
16,0.15765976905822754
16,0.0916604995727539
16,0.09999465942382812
16,0.09195232391357422
16,0.0942697525024414
16,0.0927286148071289
16,0.0898580551147461
16,0.08893036842346191
16,0.09929990768432617
16,0.09697413444519043
16,0.08977818489074707
16,0.09374070167541504
16,0.10103249549865723
16,0.10117554664611816
16,0.10200357437133789
16,0.0567622184753418
16,0.10177040100097656
16,0.10234737396240234
16,0.09854745864868164
16,0.10376644134521484
16,0.09086298942565918
16,0.09706497192382812
16,0.048575639724731445
16,0.08378195762634277
16,0.10104060173034668
16,0.09034061431884766
16,0.06818914413452148
16,0.08704137802124023
16,0.10075759887695312
16,0.10316824913024902
16,0.09971976280212402
16,0.09456348419189453
16,0.0981748104095459
16,0.10056829452514648
16,0.09744501113891602
16,0.04428577423095703
16,0.06980323791503906
16,0.08763265609741211
16,0.09642577171325684
16,0.09017705917358398
16,0.11302065849304199
16,0.10081148147583008
16,0.09821605682373047
16,0.09710001945495605
16,0.10013103485107422
16,0.10576534271240234
16,0.09847092628479004
16,0.09384822845458984
16,0.10882306098937988
16,0.09863781929016113
16,0.10279607772827148
16,0.0830070972442627
16,0.09570193290710449
16,0.10392355918884277
16,0.09979939460754395
16,0.08689522743225098
16,0.10185837745666504
16,0.0936746597290039
16,0.0996866226196289
16,0.10207152366638184
16,0.1065828800201416
16,0.10226964950561523
16,0.09954023361206055
16,0.10624027252197266
16,0.1051332950592041
16,0.1012725830078125
16,0.09927177429199219
16,0.09804010391235352
16,0.0962836742401123
16,0.0984029769897461
16,0.09955406188964844
16,0.0998532772064209
16,0.10367298126220703
16,0.09306716918945312
16,0.08907628059387207
16,0.09733867645263672
16,0.10905647277832031
16,0.09658694267272949
16,0.09349679946899414
16,0.0990912914276123
16,0.10142016410827637
16,0.09573602676391602
16,0.09601092338562012
16,0.09852194786071777
16,0.09664511680603027
16,0.0871739387512207
16,0.10084009170532227
16,0.0899662971496582
16,0.09870147705078125
16,0.09987092018127441
16,0.09536886215209961
16,0.09464550018310547
16,0.09301424026489258
16,0.10821342468261719
16,0.10385489463806152
16,0.09021401405334473
16,0.10344219207763672
16,0.09699010848999023
16,0.09018802642822266
16,0.09202289581298828
16,0.09459543228149414
16,0.09709572792053223
16,0.08644485473632812
16,0.09314870834350586
16,0.09859085083007812
16,0.04831957817077637
16,0.04536318778991699
16,0.06556320190429688
16,0.08345675468444824
16,0.09443116188049316
16,0.09843087196350098
16,0.09717559814453125
16,0.10533618927001953
16,0.06830954551696777
16,0.08596062660217285
16,0.09894299507141113
16,0.09425520896911621
16,0.09702348709106445
16,0.11043477058410645
16,0.09881210327148438
16,0.10315918922424316
16,0.10235762596130371
16,0.09335851669311523
16,0.05857276916503906
16,0.08253216743469238
16,0.08360505104064941
16,0.08341598510742188
16,0.09840130805969238
16,0.10421133041381836
16,0.09479665756225586
16,0.09953022003173828
16,0.09760546684265137
16,0.10130691528320312
16,0.0702366828918457
16,0.0902261734008789
16,0.09119749069213867
16,0.1053152084350586
16,0.10692358016967773
16,0.09535455703735352
16,0.09843039512634277
16,0.09880471229553223
16,0.1095728874206543
16,0.09309720993041992
16,0.09795165061950684
16,0.24727177619934082
16,0.10256052017211914
16,0.09511804580688477
16,0.10079526901245117
16,0.09405064582824707
16,0.09393048286437988
16,0.09977102279663086
16,0.09287309646606445
16,0.10786175727844238
16,0.11024117469787598
16,0.08744931221008301
16,0.09999632835388184
16,0.0980839729309082
16,0.10016965866088867
16,0.09743165969848633
16,0.09611630439758301
16,0.10446047782897949
16,0.08088350296020508
16,0.10054636001586914
16,0.09237194061279297
16,0.09437894821166992
16,0.1011965274810791
16,0.09297609329223633
16,0.09640765190124512
16,0.09916567802429199
16,0.08725476264953613
16,0.07387232780456543
16,0.09765744209289551
16,0.09730124473571777
16,0.10294437408447266
16,0.1064302921295166
16,0.09804606437683105
16,0.1009824275970459
16,0.10562300682067871
16,0.10143089294433594
16,0.10144948959350586
16,0.09932422637939453
16,0.08243298530578613
16,0.08760929107666016
16,0.08913135528564453
16,0.09930849075317383
16,0.0923013687133789
16,0.10013532638549805
16,0.10182309150695801
16,0.0981450080871582
16,0.10376381874084473
16,0.10139203071594238
16,0.10782742500305176
16,0.11036396026611328
16,0.10284137725830078
16,0.10647988319396973
16,0.09796285629272461
16,0.0903782844543457
16,0.08679795265197754
16,0.09324121475219727
16,0.1090543270111084
16,0.08315515518188477
16,0.09459066390991211
16,0.09904336929321289
16,0.09555625915527344
16,0.10005736351013184
16,0.10373234748840332
16,0.10299944877624512
16,0.09619402885437012
16,0.09891772270202637
16,0.09201192855834961
16,0.09593868255615234
16,0.09948897361755371
16,0.10273218154907227
16,0.09626340866088867
16,0.0923452377319336
16,0.10000896453857422
16,0.10762238502502441
16,0.09754800796508789
16,0.09469294548034668
16,0.0749967098236084
16,0.08626174926757812
16,0.09004735946655273
16,0.09626293182373047
16,0.09328317642211914
16,0.09832286834716797
16,0.10050272941589355
16,0.09994959831237793
16,0.10260152816772461
16,0.10732078552246094
16,0.09179353713989258
16,0.09595346450805664
16,0.09965038299560547
16,0.10027742385864258
16,0.09445524215698242
16,0.09358048439025879
16,0.09093236923217773
16,0.09529519081115723
16,0.10445308685302734
16,0.09583306312561035
16,0.09348344802856445
16,0.09839367866516113
16,0.10067510604858398
16,0.09000349044799805
16,0.07895708084106445
16,0.09865689277648926
16,0.09672951698303223
16,0.10109210014343262
16,0.09989333152770996
16,0.10536336898803711
16,0.0744776725769043
16,0.07580184936523438
16,0.08177900314331055
16,0.09122824668884277
16,0.09473609924316406
16,0.0975041389465332
16,0.10368156433105469
16,0.10252881050109863
16,0.09914731979370117
16,0.09390854835510254
16,0.09149789810180664
16,0.10043168067932129
16,0.09793257713317871
16,0.09698724746704102
16,0.09958267211914062
16,0.09770798683166504
16,0.10280823707580566
16,0.14685297012329102
16,0.09462475776672363
16,0.09416460990905762
16,0.06117749214172363
16,0.08875918388366699
16,0.09358668327331543
16,0.10416221618652344
16,0.09382319450378418
16,0.1021432876586914
16,0.09687161445617676
16,0.1005551815032959
16,0.09721541404724121
16,0.09796762466430664
16,0.09830975532531738
16,0.10321545600891113
16,0.08401203155517578
16,0.09388399124145508
16,0.08927416801452637
16,0.09753608703613281
16,0.09296751022338867
16,0.09319472312927246
16,0.0830526351928711
16,0.09719419479370117
16,0.09159564971923828
16,0.09049582481384277
16,0.09448909759521484
16,0.09303617477416992
16,0.09617352485656738
16,0.10171651840209961
16,0.10779643058776855
16,0.09848856925964355
16,0.10000109672546387
16,0.09848141670227051
16,0.09017086029052734
16,0.09730124473571777
16,0.09891796112060547
16,0.09579038619995117
16,0.09861493110656738
16,0.0976865291595459
16,0.0999600887298584
16,0.09293007850646973
16,0.14923357963562012
16,0.08620882034301758
16,0.09088802337646484
16,0.10271358489990234
16,0.09888958930969238
16,0.10575079917907715
16,0.09982585906982422
16,0.10341024398803711
16,0.09537291526794434
16,0.09773445129394531
16,0.09796571731567383
16,0.09742140769958496
16,0.10062432289123535
16,0.0983731746673584
16,0.09778141975402832
16,0.08287572860717773
16,0.09444212913513184
16,0.1019284725189209
16,0.0909574031829834
16,0.0770268440246582
16,0.08888959884643555
16,0.09949851036071777
16,0.09885001182556152
16,0.10499978065490723
16,0.09746265411376953
16,0.08893513679504395
16,0.09537267684936523
16,0.09957623481750488
16,0.09847664833068848
16,0.1040048599243164
16,0.09718871116638184
16,0.09372258186340332
16,0.0925438404083252
16,0.0997474193572998
16,0.0947270393371582
16,0.09108400344848633
16,0.09531331062316895
16,0.0885310173034668
16,0.09065485000610352
16,0.09758925437927246
16,0.09722065925598145
16,0.08276629447937012
16,0.10053372383117676
16,0.0991206169128418
16,0.0905160903930664
16,0.08174538612365723
16,0.10079765319824219
16,0.0910196304321289
16,0.09576964378356934
16,0.09627962112426758
16,0.10109567642211914
16,0.09814047813415527
16,0.08933734893798828
16,0.10408496856689453
16,0.09948205947875977
16,0.0966336727142334
16,0.10661554336547852
16,0.09948420524597168
16,0.0995187759399414
16,0.10472774505615234
16,0.09863138198852539
16,0.10329556465148926
16,0.07025718688964844
16,0.06606936454772949
16,0.08398318290710449
16,0.10153532028198242
16,0.10267949104309082
16,0.0982215404510498
16,0.0982818603515625
16,0.10272717475891113
16,0.0977013111114502
16,0.09921932220458984
16,0.1019136905670166
16,0.09008145332336426
16,0.08607029914855957
16,0.08819842338562012
16,0.09572291374206543
16,0.0998232364654541
16,0.09701323509216309
16,0.09324216842651367
16,0.09374260902404785
16,0.08520007133483887
16,0.07187533378601074
16,0.06687355041503906
16,0.049810171127319336
16,0.10319161415100098
