Resolution,Data_Rate(bps),Time(s)
16,9802894638.908386,1.0092473030090332
16,9799365795.822796,1.0092930793762207
16,9817256747.884592,1.0072917938232422
16,9778988001.795216,1.0094666481018066
16,9800521233.380861,1.0095796585083008
16,9800225640.069666,1.0092403888702393
16,9802532340.705696,1.0092957019805908
16,9794465685.063852,1.0100398063659668
16,9799499035.519495,1.0093741416931152
16,9802719356.863405,1.009321689605713
16,9796756640.62361,1.0095934867858887
16,9799435689.94822,1.0093140602111816
16,9800801743.615395,1.0096685886383057
16,9796916190.004461,1.0096180438995361
16,9800052652.482252,1.009282112121582
16,9802724748.621988,1.0092980861663818
16,9797375253.719454,1.0095698833465576
16,9797604677.837702,1.0096931457519531
16,9799346713.24543,1.0093343257904053
16,9795555859.644518,1.0097317695617676
16,9799856788.55115,1.009274959564209
16,9799238663.116484,1.0093958377838135
16,9794319414.824512,1.009965181350708
16,9799819552.913965,1.0093564987182617
16,9799195950.149324,1.0092439651489258
16,9799697192.789774,1.0092239379882812
16,9799624309.410954,1.009263038635254
16,9797808302.385773,1.0100462436676025
16,9800096045.061247,1.0093169212341309
16,9803089261.282488,1.0092861652374268
16,9799877519.857847,1.0092933177947998
16,9799747872.028717,1.0092699527740479
16,9800699877.337442,1.0096526145935059
16,9800203194.461704,1.009613275527954
16,9800390691.930605,1.0093104839324951
16,9802833665.890482,1.0092766284942627
16,9796088418.177217,1.0096948146820068
16,9796994871.844797,1.0096876621246338
16,9803728235.584858,1.009352684020996
16,9796264157.481743,1.0095887184143066
16,9799321740.545614,1.0092711448669434
16,9802138260.151106,1.0092918872833252
16,9794941993.110758,1.0098779201507568
16,9799366955.594458,1.0093348026275635
16,9799460492.389359,1.0092875957489014
16,9796187446.12787,1.009584665298462
16,9799571327.38067,1.009253978729248
16,9798037273.914768,1.0095443725585938
16,9804609428.092318,1.0096204280853271
16,9799416226.368328,1.0092699527740479
16,9799807643.134336,1.0093090534210205
16,9799071732.77239,1.0093438625335693
16,9798784485.86137,1.0094819068908691
16,9800159113.52278,1.0096383094787598
16,9799857336.41033,1.0093193054199219
16,9803058497.139622,1.0092756748199463
16,9798146966.51669,1.0096569061279297
16,9800586312.016098,1.0094585418701172
16,9800217820.143925,1.0093317031860352
16,9800156963.303028,1.0096077919006348
16,9800180137.568495,1.0093116760253906
16,9801234033.97723,1.0096428394317627
16,9797354319.312336,1.009690761566162
16,9799906483.006588,1.0092852115631104
16,9803384853.959682,1.0092625617980957
16,9796991054.305265,1.0095829963684082
16,9798404544.096039,1.0095295906066895
16,9803651576.258205,1.009322166442871
16,9796832904.160063,1.0096266269683838
16,9799867076.679642,1.0092995166778564
16,9803339596.216347,1.00925612449646
16,9795759862.526909,1.009831190109253
16,9800381431.775072,1.0093114376068115
16,9803413157.479872,1.0092673301696777
16,9796026768.678589,1.009673833847046
16,9800201574.39971,1.0092334747314453
16,9797646847.074411,1.0095717906951904
16,9797262138.179092,1.0097122192382812
16,9800455065.667412,1.0093491077423096
16,9800451245.840223,1.0093426704406738
16,9795808159.91266,1.0099022388458252
16,9799206128.659119,1.0095605850219727
16,9800497530.247047,1.0093746185302734
16,9800857881.89695,1.009244441986084
16,9799726382.983574,1.0092482566833496
16,9798846118.107607,1.0093047618865967
16,9797986964.5316,1.0096042156219482
16,9803489227.095552,1.0093004703521729
16,9799944654.135183,1.0092864036560059
16,9800674758.464731,1.0092675685882568
16,9800413032.518475,1.009315013885498
16,9798559078.8869,1.0098552703857422
16,9800584171.085958,1.0093281269073486
16,9804200297.77574,1.0093023777008057
16,9800197390.214352,1.0095455646514893
16,9800022071.790586,1.0092673301696777
16,9801479306.972324,1.0095117092132568
16,9797506088.675674,1.0095880031585693
16,9800012325.964367,1.0092504024505615
16,9803092946.168549,1.0092601776123047
16,9797312734.495325,1.009519100189209
16,9797854001.062883,1.0095922946929932
16,9803398945.255306,1.0092833042144775
16,9805172107.943024,1.0096538066864014
16,9800190696.889393,1.0092482566833496
16,9799169527.20782,1.00937819480896
16,9795669977.018694,1.0099241733551025
16,9800444792.35032,1.009324550628662
16,9800063527.60586,1.0092673301696777
16,9796719001.375113,1.0096204280853271
16,9825918901.336922,1.006291389465332
16,9772265950.725357,1.0095350742340088
16,9797308408.472876,1.009629726409912
16,9800490095.833107,1.0092575550079346
16,9799807032.273104,1.0092382431030273
16,9824890691.173355,1.0064001083374023
16,9782087720.561295,1.0092990398406982
16,9790632564.979437,1.0105702877044678
16,9798084990.96934,1.0093951225280762
16,9790393175.32458,1.0106086730957031
16,9795376704.696297,1.0099151134490967
16,9790322318.260006,1.010347604751587
16,9803231237.43093,1.0093014240264893
16,9797067006.353086,1.0105984210968018
16,9799878658.47591,1.0093350410461426
16,9803089595.512457,1.0105793476104736
16,9800524790.8737,1.0093274116516113
16,9814896992.57722,1.009286880493164
16,9799884578.355236,1.009612798690796
16,9809372997.48315,1.009331464767456
16,9802288269.207525,1.0096025466918945
16,9797027709.629364,1.009655237197876
16,9800433026.57616,1.0092566013336182
16,9802941160.864672,1.0092647075653076
16,9796569521.326319,1.0095674991607666
16,9798119544.890438,1.0096144676208496
16,9802457167.276764,1.0093939304351807
16,9796407326.052713,1.0096192359924316
16,9799896897.970388,1.0092742443084717
16,9802581939.590683,1.0092897415161133
16,9795223745.102448,1.00982666015625
16,9799661428.656923,1.0093224048614502
16,9800237037.442917,1.0093433856964111
16,9797104172.651476,1.0095961093902588
16,9800219381.88591,1.0093281269073486
16,9797939424.912477,1.0095202922821045
16,9797059022.641024,1.0096161365509033
16,9800579360.340378,1.0092594623565674
16,9800586563.866535,1.0092809200286865
16,9800349944.106876,1.0092873573303223
16,9798128978.144323,1.0097339153289795
16,9800519187.909983,1.0097019672393799
16,9799607366.311327,1.0092980861663818
16,9802883412.410498,1.0092766284942627
16,9799166256.117416,1.0093324184417725
16,9798007310.079727,1.0096311569213867
16,9802812316.702314,1.009366750717163
16,9800200342.919426,1.009605884552002
16,9799576255.519354,1.009312391281128
16,9803121512.062693,1.009303331375122
16,9794880911.563444,1.009833812713623
16,9800134539.294542,1.0092933177947998
16,9802871026.675123,1.0092582702636719
16,9796441095.611288,1.0095961093902588
16,9816758394.182302,1.0073318481445312
16,9783443408.245985,1.0094046592712402
16,9795756932.05238,1.009674310684204
16,9798876462.949102,1.0093340873718262
16,9802090009.439533,1.0093250274658203
16,9794773957.706823,1.0098679065704346
16,9800417388.449205,1.009329080581665
16,9798997289.596977,1.0093028545379639
16,9796960706.614374,1.009533166885376
16,9798873686.184381,1.0093531608581543
16,9797951419.99828,1.0095677375793457
16,9796687176.778473,1.0096313953399658
16,9799536031.54541,1.0092968940734863
16,9799811099.434875,1.0093505382537842
16,9799770143.601488,1.0092113018035889
16,9798148448.998594,1.0095593929290771
16,9799563916.453133,1.009718418121338
16,9799745066.68986,1.0092523097991943
16,9803061591.88676,1.0093214511871338
16,9796451348.884771,1.0095736980438232
16,9797148257.562563,1.0097837448120117
16,9804204600.978441,1.0093164443969727
16,9799892327.112915,1.0096051692962646
16,9800248562.871508,1.0093157291412354
16,9802763596.300356,1.0092864036560059
16,9795634207.418602,1.009840726852417
16,9800023744.991625,1.0093533992767334
16,9802997999.500544,1.0092699527740479
16,9797064957.818016,1.0095489025115967
16,9800111389.149868,1.0092957019805908
16,9801070147.802656,1.0096511840820312
16,9797502669.987696,1.0096404552459717
16,9799868533.708067,1.0093164443969727
16,9799751922.285624,1.0093088150024414
16,9797132066.962257,1.0096197128295898
16,9798172417.3927,1.0095970630645752
16,9799592214.692158,1.009361982345581
16,9796872817.114843,1.009619951248169
16,9799548312.859337,1.0093092918395996
16,9799169962.00386,1.0093226432800293
16,9797744033.19769,1.0094943046569824
16,9799465877.874384,1.0092904567718506
16,9799448895.329718,1.0092520713806152
16,9798336325.255709,1.0093598365783691
16,9802276963.23643,1.0093083381652832
16,9797921499.586388,1.0095195770263672
16,9799823684.525396,1.0093014240264893
16,9799607415.419174,1.0092878341674805
16,9799548921.06233,1.009547472000122
16,9799227875.718039,1.0093064308166504
16,9800414151.88691,1.0096666812896729
16,9795912471.09906,1.009676218032837
16,9800123020.3734,1.0092475414276123
16,9802137513.550701,1.0092620849609375
16,9796200260.06276,1.0096559524536133
16,9798049017.09499,1.0095491409301758
16,9802383470.261007,1.0093238353729248
16,9795408635.21372,1.0096991062164307
16,9799630351.084963,1.0092897415161133
16,9804542009.811749,1.009117841720581
16,9791900934.43775,1.009660005569458
16,9799631351.876348,1.0093622207641602
16,9802889987.328445,1.0092742443084717
16,9797096920.959822,1.0095643997192383
16,9798646663.65691,1.0095789432525635
16,9799901209.17799,1.00929856300354
16,9797437466.731968,1.0095882415771484
16,9800321099.197882,1.0092382431030273
16,9799796537.926373,1.0092546939849854
16,9794444642.793974,1.0099129676818848
16,9800141481.868128,1.0093293190002441
16,9799227376.206755,1.0092885494232178
16,9800831982.783968,1.0093188285827637
16,9800018517.30233,1.0092463493347168
16,9798306250.951057,1.0095243453979492
16,9800345267.241468,1.0092613697052002
16,9803858564.325544,1.0092675685882568
16,9800797378.401415,1.0093019008636475
16,9799938358.399918,1.0093109607696533
16,9798429619.436323,1.0095252990722656
16,9799605253.656288,1.0096185207366943
16,9799115808.893986,1.0092718601226807
16,9802303031.707819,1.009303092956543
16,9796374804.174892,1.0095858573913574
16,9797910055.181786,1.0096044540405273
16,9803533123.228666,1.009263515472412
16,9796389666.69405,1.009573221206665
16,9800233937.30888,1.0092036724090576
16,9802188603.627863,1.009289264678955
16,9795430740.580772,1.0097899436950684
16,9800001507.121841,1.009291648864746
16,9802867366.929455,1.0092577934265137
16,9796941231.004915,1.0095360279083252
16,9800116181.99753,1.0092644691467285
16,9797466155.675695,1.0096724033355713
16,9797413975.393354,1.0095787048339844
16,9800187577.540777,1.009218692779541
16,9798910972.110285,1.0093348026275635
16,9799466116.239155,1.0092391967773438
16,9798872301.918064,1.0094566345214844
16,9800062504.78672,1.0092785358428955
16,9799741556.863796,1.009221076965332
16,9802648614.815424,1.0091958045959473
16,9799514964.48076,1.0092666149139404
16,9798042315.141836,1.009535312652588
16,9800098791.864637,1.0092713832855225
16,9799268491.561934,1.009537935256958
16,9799438667.016855,1.009253978729248
16,9801501745.000748,1.009326696395874
16,9795876742.054237,1.009742259979248
16,9798821249.955105,1.0093517303466797
16,9802828926.112856,1.0092182159423828
16,9796080183.622818,1.0096538066864014
16,9798659975.026224,1.0094759464263916
16,9802409811.995499,1.0094099044799805
16,9797214944.90982,1.0095419883728027
16,9799664617.901773,1.0092213153839111
16,9799397376.16159,1.0092599391937256
16,9794883224.104488,1.009833574295044
16,9800173035.328339,1.0092697143554688
16,9802400819.259363,1.0092477798461914
16,9797411494.878096,1.0094952583312988
16,9799522383.563587,1.009247064590454
16,9797747005.811764,1.0096631050109863
16,9799811671.920424,1.0092744827270508
16,9800478867.688549,1.0091972351074219
16,9799504055.988459,1.0092079639434814
16,9799717072.660688,1.0092594623565674
16,9800959343.680481,1.0094585418701172
16,9799880817.691078,1.0093655586242676
16,9799755295.59869,1.0092504024505615
16,9803801263.743193,1.009228229522705
16,9800613416.574776,1.009505271911621
16,9798308852.286625,1.0094420909881592
16,9803231352.325647,1.0092647075653076
16,9796568209.739588,1.0095462799072266
16,9799801423.3895,1.0092029571533203
16,9802277645.337059,1.0092425346374512
16,9795120471.899734,1.0097689628601074
16,9800053891.156517,1.009303331375122
