Resolution,Latency(s)
16,0.000478
16,0.025532
16,0.000406
16,0.000390
16,0.030762
16,0.000930
16,0.000761
16,0.000630
16,0.000405
16,0.000492
16,0.000603
16,0.000645
16,0.017839
16,0.000502
16,0.000884
16,0.000103
16,0.014255
16,0.000505
16,0.000373
16,0.000485
16,0.000953
16,0.000091
16,0.000529
16,0.001026
16,0.000407
16,0.014291
16,0.034369
16,0.000566
16,0.000219
16,0.000490
16,0.000400
16,0.000664
16,0.001098
16,0.000402
16,0.000443
16,0.000832
16,0.000121
16,0.001018
16,0.000603
16,0.000479
16,0.000492
16,0.000490
16,0.014280
16,0.000499
16,0.000705
16,0.000546
16,0.000389
16,0.016339
16,0.000443
16,0.000458
16,0.021780
16,0.000487
16,0.018193
16,0.000648
16,0.000435
16,0.000374
16,0.000613
16,0.000569
16,0.000654
16,0.000635
16,0.000807
16,0.000450
16,0.000634
16,0.000410
16,0.000711
16,0.000509
16,0.000433
16,0.000485
16,0.000937
16,0.000491
16,0.016351
16,0.000511
16,0.000595
16,0.000496
16,0.000407
16,0.013955
16,0.017750
16,0.000996
16,0.000399
16,0.000501
16,0.000347
16,0.000335
16,0.000545
16,0.000502
16,0.000875
16,0.000580
16,0.000399
16,0.000630
16,0.000463
16,0.000630
16,0.001012
16,0.001055
16,0.029236
16,0.000454
16,0.000523
16,0.000648
16,0.016410
16,0.001019
16,0.023682
16,0.000636
16,0.000112
16,0.000466
16,0.000508
16,0.000621
16,0.000818
16,0.000539
16,0.000400
16,0.000862
16,0.017044
16,0.000677
16,0.000556
16,0.000573
16,0.014248
16,0.000592
16,0.000437
16,0.000440
16,0.000178
16,0.000777
16,0.000680
16,0.000388
16,0.000535
16,0.000685
16,0.001174
16,0.000799
16,0.000729
16,0.000515
16,0.017235
16,0.000550
16,0.000633
16,0.015512
16,0.000498
16,0.000534
16,0.000612
16,0.000676
16,0.000447
16,0.000393
16,0.001139
16,0.001026
16,0.000694
16,0.000708
16,0.000101
16,0.000497
16,0.016630
16,0.000400
16,0.013841
16,0.000759
16,0.000470
16,0.000541
16,0.000955
16,0.016940
16,0.028268
16,0.001229
16,0.014265
16,0.014316
16,0.015052
16,0.000101
16,0.017814
16,0.016840
16,0.000748
16,0.000508
16,0.000392
16,0.000712
16,0.000540
16,0.000446
16,0.016791
16,0.000452
16,0.000723
16,0.014195
16,0.000583
16,0.000700
16,0.000516
16,0.000397
16,0.000715
16,0.000682
16,0.000865
16,0.000662
16,0.000412
16,0.013993
16,0.000440
16,0.000691
16,0.000939
16,0.027877
16,0.000724
16,0.000538
16,0.000502
16,0.000495
16,0.000460
16,0.014332
16,0.000731
16,0.000902
16,0.001299
16,0.000896
16,0.000440
16,0.000496
16,0.000491
16,0.000491
16,0.017594
16,0.000418
16,0.000485
16,0.000535
16,0.000404
16,0.000493
16,0.000419
16,0.013868
16,0.000907
16,0.017300
16,0.000514
16,0.000445
16,0.000406
16,0.000414
16,0.000797
16,0.000465
16,0.030099
16,0.000530
16,0.000498
16,0.000415
16,0.000486
16,0.000648
16,0.000393
16,0.000408
16,0.000170
16,0.000140
16,0.000543
16,0.014826
16,0.014357
16,0.000448
16,0.000724
16,0.000391
16,0.029581
16,0.032560
16,0.000662
16,0.000393
16,0.013897
16,0.000484
16,0.000416
16,0.000460
16,0.017703
16,0.000578
16,0.001083
16,0.001125
16,0.014299
16,0.000679
16,0.000629
16,0.000495
16,0.000689
16,0.000514
16,0.000983
16,0.000499
16,0.000568
16,0.000608
16,0.000474
16,0.013992
16,0.000150
16,0.000875
16,0.000567
16,0.000658
16,0.000207
16,0.000492
16,0.000381
16,0.000435
